receipt_id,family_id,user_id,week,network_home,check_total_rub,savings_rub,items_count
r_00017751,family_000862,u_000862,2026-W26,ТС5,499.78,83.18,8
r_00017752,family_000862,u_000862,2026-W26,ТС5,609.15,65.68,7
r_00017753,family_000862,u_000862,2026-W26,ТС5,614.46,69.86,8
r_00017754,family_000862,u_000862,2026-W27,ТС5,485.08,32.62,11
r_00017755,family_000862,u_000862,2026-W27,ТС5,545.82,90.36,10
r_00017756,family_000862,u_000862,2026-W27,ТС5,576.25,96.70,6
r_00017757,family_000862,u_000862,2026-W28,ТС5,688.18,61.12,5
r_00017758,family_000862,u_000862,2026-W28,ТС5,673.28,77.61,8
r_00017759,family_000862,u_000862,2026-W28,ТС5,542.65,113.45,8
r_00017760,family_000862,u_000862,2026-W28,ТС5,635.24,37.07,11
r_00017761,family_000862,u_000862,2026-W29,ТС5,714.68,77.16,11
r_00017762,family_000862,u_000862,2026-W29,ТС5,540.43,59.51,9
r_00017763,family_000862,u_000862,2026-W29,ТС5,660.46,16.22,5
r_00017764,family_000862,u_000862,2026-W30,ТС5,778.06,90.73,9
r_00017765,family_000862,u_000862,2026-W30,ТС5,665.78,142.23,6
r_00017766,family_000862,u_000862,2026-W30,ТС5,437.05,63.03,11
r_00017767,family_000862,u_000862,2026-W31,ТС5,607.80,60.59,7
r_00017768,family_000862,u_000862,2026-W31,ТС5,604.05,80.21,9
r_00017769,family_000862,u_000862,2026-W32,ТС5,864.83,67.52,11
r_00017770,family_000862,u_000862,2026-W32,ТС5,547.35,82.62,9
r_00017771,family_000862,u_000862,2026-W32,ТС5,619.40,87.13,9
r_00017772,family_000862,u_000862,2026-W33,ТС5,585.88,120.45,7
r_00017773,family_000862,u_000862,2026-W33,ТС5,747.89,85.28,8
r_00017774,family_000862,u_000862,2026-W33,ТС5,559.41,29.75,5
r_00017775,family_000862,u_000862,2026-W34,ТС5,616.74,54.57,8
r_00017776,family_000862,u_000862,2026-W34,ТС5,589.85,82.42,9
r_00017777,family_000862,u_000862,2026-W35,ТС5,601.31,54.91,9
r_00017778,family_000862,u_000862,2026-W35,ТС5,592.87,29.44,10
r_00017779,family_000862,u_000862,2026-W36,ТС5,608.08,88.86,11
r_00017780,family_000862,u_000862,2026-W36,ТС5,486.94,48.79,8
r_00017781,family_000862,u_000862,2026-W36,ТС5,475.93,42.23,10
r_00017829,family_000867,u_000867,2026-W25,ТС5,673.04,29.47,10
r_00017830,family_000867,u_000867,2026-W25,ТС5,613.17,32.54,8
r_00017831,family_000867,u_000867,2026-W25,ТС5,596.97,92.03,10
r_00017832,family_000867,u_000867,2026-W26,ТС5,493.12,15.53,9
r_00017833,family_000867,u_000867,2026-W26,ТС5,495.83,51.75,7
r_00017834,family_000867,u_000867,2026-W26,ТС5,370.61,66.46,8
r_00017835,family_000867,u_000867,2026-W27,ТС5,677.25,60.14,6
r_00017836,family_000867,u_000867,2026-W27,ТС5,810.88,32.78,11
r_00017837,family_000867,u_000867,2026-W27,ТС5,580.54,23.74,8
r_00017838,family_000867,u_000867,2026-W28,ТС5,540.06,45.72,8
r_00017839,family_000867,u_000867,2026-W28,ТС5,711.99,9.02,9
r_00017840,family_000867,u_000867,2026-W28,ТС5,631.82,53.41,10
r_00017841,family_000867,u_000867,2026-W29,ТС5,655.79,34.74,11
r_00017842,family_000867,u_000867,2026-W29,ТС5,524.28,29.44,10
r_00017843,family_000867,u_000867,2026-W30,ТС5,420.51,0.00,5
r_00017844,family_000867,u_000867,2026-W30,ТС5,564.21,58.56,9
r_00017845,family_000867,u_000867,2026-W30,ТС5,711.94,54.64,9
r_00017846,family_000867,u_000867,2026-W31,ТС5,413.48,18.86,7
r_00017847,family_000867,u_000867,2026-W31,ТС5,673.12,26.53,6
r_00017848,family_000867,u_000867,2026-W32,ТС5,609.80,52.99,11
r_00017849,family_000867,u_000867,2026-W32,ТС5,757.07,10.40,6
r_00017850,family_000867,u_000867,2026-W32,ТС5,740.22,84.32,7
r_00017851,family_000867,u_000867,2026-W33,ТС5,526.50,91.37,6
r_00017852,family_000867,u_000867,2026-W33,ТС5,689.55,27.41,11
r_00017853,family_000867,u_000867,2026-W33,ТС5,661.84,55.52,8
r_00017854,family_000867,u_000867,2026-W33,ТС5,718.69,41.01,8
r_00017855,family_000867,u_000867,2026-W34,ТС5,570.16,85.26,9
r_00017856,family_000867,u_000867,2026-W34,ТС5,639.80,6.19,10
r_00017857,family_000867,u_000867,2026-W34,ТС5,404.36,11.00,6
r_00017858,family_000867,u_000867,2026-W35,ТС5,602.49,5.27,6
r_00017859,family_000867,u_000867,2026-W35,ТС5,549.29,24.28,9
r_00017860,family_000867,u_000867,2026-W35,ТС5,579.69,38.55,8
r_00017861,family_000867,u_000867,2026-W36,ТС5,629.43,22.81,7
r_00017862,family_000867,u_000867,2026-W36,ТС5,624.57,32.65,7
r_00017863,family_000867,u_000867,2026-W36,ТС5,582.01,51.84,9
r_00017877,family_000869,u_000869,2026-W25,ТС5,566.74,23.97,8
r_00017878,family_000869,u_000869,2026-W25,ТС5,458.28,83.28,10
r_00017879,family_000869,u_000869,2026-W26,ТС5,647.19,26.14,10
r_00017880,family_000869,u_000869,2026-W27,ТС5,618.00,21.81,6
r_00017881,family_000869,u_000869,2026-W27,ТС5,673.05,78.98,11
r_00017882,family_000869,u_000869,2026-W28,ТС5,648.65,144.13,8
r_00017883,family_000869,u_000869,2026-W28,ТС5,702.37,171.89,8
r_00017884,family_000869,u_000869,2026-W29,ТС5,588.48,89.32,9
r_00017885,family_000869,u_000869,2026-W29,ТС5,581.56,87.87,10
r_00017886,family_000869,u_000869,2026-W29,ТС5,582.27,85.92,11
r_00017887,family_000869,u_000869,2026-W29,ТС5,546.12,36.04,10
r_00017888,family_000869,u_000869,2026-W30,ТС5,604.88,34.47,8
r_00017889,family_000869,u_000869,2026-W30,ТС5,568.66,62.94,9
r_00017890,family_000869,u_000869,2026-W30,ТС5,431.62,66.62,5
r_00017891,family_000869,u_000869,2026-W31,ТС5,679.53,37.62,5
r_00017892,family_000869,u_000869,2026-W31,ТС5,785.68,92.98,10
r_00017893,family_000869,u_000869,2026-W32,ТС5,718.27,94.77,5
r_00017894,family_000869,u_000869,2026-W32,ТС5,359.59,12.56,11
r_00017895,family_000869,u_000869,2026-W33,ТС5,756.56,98.37,10
r_00017896,family_000869,u_000869,2026-W33,ТС5,450.14,70.12,11
r_00017897,family_000869,u_000869,2026-W33,ТС5,583.32,55.70,5
r_00017898,family_000869,u_000869,2026-W34,ТС5,700.59,129.10,10
r_00017899,family_000869,u_000869,2026-W34,ТС5,578.85,107.58,6
r_00017900,family_000869,u_000869,2026-W35,ТС5,645.40,181.33,5
r_00017901,family_000869,u_000869,2026-W35,ТС5,549.51,121.68,10
r_00017902,family_000869,u_000869,2026-W36,ТС5,472.22,43.79,7
r_00017903,family_000869,u_000869,2026-W36,ТС5,534.57,77.67,5
r_00017904,family_000869,u_000869,2026-W36,ТС5,637.13,70.49,7
r_00017984,family_000874,u_000874,2026-W25,ТС5,627.07,15.93,9
r_00017985,family_000874,u_000874,2026-W25,ТС5,563.77,28.91,11
r_00017986,family_000874,u_000874,2026-W25,ТС5,694.20,29.02,6
r_00017987,family_000874,u_000874,2026-W26,ТС5,511.29,14.34,10
r_00017988,family_000874,u_000874,2026-W26,ТС5,583.18,84.51,7
r_00017989,family_000874,u_000874,2026-W26,ТС5,704.79,29.95,11
r_00017990,family_000874,u_000874,2026-W26,ТС5,623.39,15.05,7
r_00017991,family_000874,u_000874,2026-W27,ТС5,639.81,36.47,7
r_00017992,family_000874,u_000874,2026-W27,ТС5,699.90,29.87,8
r_00017993,family_000874,u_000874,2026-W27,ТС5,449.09,12.19,10
r_00017994,family_000874,u_000874,2026-W28,ТС5,633.41,0.00,6
r_00017995,family_000874,u_000874,2026-W28,ТС5,694.84,14.84,6
r_00017996,family_000874,u_000874,2026-W28,ТС5,544.34,30.55,6
r_00017997,family_000874,u_000874,2026-W29,ТС5,630.53,32.74,9
r_00017998,family_000874,u_000874,2026-W29,ТС5,696.25,155.55,9
r_00017999,family_000874,u_000874,2026-W29,ТС5,621.82,17.96,11
r_00018000,family_000874,u_000874,2026-W30,ТС5,408.54,20.07,8
r_00018001,family_000874,u_000874,2026-W30,ТС5,973.45,0.00,5
r_00018002,family_000874,u_000874,2026-W30,ТС5,599.04,15.11,5
r_00018003,family_000874,u_000874,2026-W31,ТС5,428.56,24.14,8
r_00018004,family_000874,u_000874,2026-W31,ТС5,655.06,8.42,9
r_00018005,family_000874,u_000874,2026-W31,ТС5,790.62,0.00,6
r_00018006,family_000874,u_000874,2026-W32,ТС5,481.29,11.18,10
r_00018007,family_000874,u_000874,2026-W32,ТС5,638.71,69.89,9
r_00018008,family_000874,u_000874,2026-W32,ТС5,709.90,21.67,8
r_00018009,family_000874,u_000874,2026-W33,ТС5,755.42,35.67,6
r_00018010,family_000874,u_000874,2026-W33,ТС5,801.32,30.26,6
r_00018011,family_000874,u_000874,2026-W33,ТС5,640.34,36.13,5
r_00018012,family_000874,u_000874,2026-W34,ТС5,601.73,46.61,6
r_00018013,family_000874,u_000874,2026-W34,ТС5,505.60,48.91,11
r_00018014,family_000874,u_000874,2026-W34,ТС5,603.87,55.78,10
r_00018015,family_000874,u_000874,2026-W35,ТС5,761.88,72.71,11
r_00018016,family_000874,u_000874,2026-W35,ТС5,688.88,11.58,11
r_00018017,family_000874,u_000874,2026-W35,ТС5,650.39,0.00,5
r_00018018,family_000874,u_000874,2026-W36,ТС5,680.59,23.90,5
r_00018019,family_000874,u_000874,2026-W36,ТС5,587.14,0.00,6
r_00018020,family_000874,u_000874,2026-W36,ТС5,565.40,46.39,10
r_00018021,family_000875,u_000875,2026-W25,ТС5,553.80,60.84,6
r_00018022,family_000875,u_000875,2026-W25,ТС5,537.60,88.27,10
r_00018023,family_000875,u_000875,2026-W26,ТС5,950.40,115.42,8
r_00018024,family_000875,u_000875,2026-W26,ТС5,693.74,152.11,7
r_00018025,family_000875,u_000875,2026-W27,ТС5,311.73,47.34,9
r_00018026,family_000875,u_000875,2026-W27,ТС5,562.69,21.29,6
r_00018027,family_000875,u_000875,2026-W28,ТС5,717.24,126.97,8
r_00018028,family_000875,u_000875,2026-W29,ТС5,503.41,66.27,7
r_00018029,family_000875,u_000875,2026-W29,ТС5,792.59,76.43,5
r_00018030,family_000875,u_000875,2026-W30,ТС5,442.45,78.20,9
r_00018031,family_000875,u_000875,2026-W30,ТС5,802.20,44.94,6
r_00018032,family_000875,u_000875,2026-W31,ТС5,528.90,42.15,8
r_00018033,family_000875,u_000875,2026-W31,ТС5,593.41,103.62,9
r_00018034,family_000875,u_000875,2026-W31,ТС5,580.47,76.73,10
r_00018035,family_000875,u_000875,2026-W32,ТС5,612.68,95.89,5
r_00018036,family_000875,u_000875,2026-W32,ТС5,592.61,78.39,9
r_00018037,family_000875,u_000875,2026-W32,ТС5,708.16,61.02,8
r_00018038,family_000875,u_000875,2026-W33,ТС5,665.50,146.21,6
r_00018039,family_000875,u_000875,2026-W33,ТС5,665.17,150.33,8
r_00018040,family_000875,u_000875,2026-W34,ТС5,300.67,12.57,9
r_00018041,family_000875,u_000875,2026-W34,ТС5,423.06,66.94,9
r_00018042,family_000875,u_000875,2026-W35,ТС5,658.24,89.34,5
r_00018043,family_000875,u_000875,2026-W35,ТС5,679.55,59.52,10
r_00018044,family_000875,u_000875,2026-W36,ТС5,489.74,94.40,10
r_00018045,family_000875,u_000875,2026-W36,ТС5,676.31,127.11,11
r_00018062,family_000877,u_000877,2026-W25,ТСЧ,779.80,28.73,7
r_00018063,family_000877,u_000877,2026-W25,ТСЧ,559.44,67.54,5
r_00018064,family_000877,u_000877,2026-W26,ТСЧ,952.68,106.15,5
r_00018065,family_000877,u_000877,2026-W26,ТСЧ,930.57,31.95,10
r_00018066,family_000877,u_000877,2026-W27,ТСЧ,713.02,69.81,9
r_00018067,family_000877,u_000877,2026-W27,ТСЧ,914.05,69.52,9
r_00018068,family_000877,u_000877,2026-W27,ТСЧ,550.11,101.79,9
r_00018069,family_000877,u_000877,2026-W28,ТСЧ,1095.34,24.92,11
r_00018070,family_000877,u_000877,2026-W28,ТСЧ,1004.85,67.40,7
r_00018071,family_000877,u_000877,2026-W29,ТСЧ,726.07,32.91,7
r_00018072,family_000877,u_000877,2026-W29,ТСЧ,1059.86,92.48,8
r_00018073,family_000877,u_000877,2026-W29,ТСЧ,668.35,16.40,7
r_00018074,family_000877,u_000877,2026-W30,ТСЧ,934.09,57.14,8
r_00018075,family_000877,u_000877,2026-W30,ТСЧ,622.33,21.84,9
r_00018076,family_000877,u_000877,2026-W31,ТСЧ,674.73,47.49,11
r_00018077,family_000877,u_000877,2026-W31,ТСЧ,770.52,54.77,11
r_00018078,family_000877,u_000877,2026-W32,ТСЧ,767.04,52.69,8
r_00018079,family_000877,u_000877,2026-W32,ТСЧ,1053.93,89.90,11
r_00018080,family_000877,u_000877,2026-W33,ТСЧ,542.61,23.41,8
r_00018081,family_000877,u_000877,2026-W33,ТСЧ,649.67,51.55,10
r_00018082,family_000877,u_000877,2026-W33,ТСЧ,664.59,35.36,8
r_00018083,family_000877,u_000877,2026-W34,ТСЧ,666.17,66.52,8
r_00018084,family_000877,u_000877,2026-W34,ТСЧ,859.60,43.56,9
r_00018085,family_000877,u_000877,2026-W35,ТСЧ,642.41,8.01,10
r_00018086,family_000877,u_000877,2026-W35,ТСЧ,900.53,54.67,9
r_00018087,family_000877,u_000877,2026-W36,ТСЧ,810.39,23.61,10
r_00018088,family_000877,u_000877,2026-W36,ТСЧ,1137.14,28.76,9
r_00018089,family_000878,u_000878,2026-W25,ТСХ,895.84,52.87,9
r_00018090,family_000878,u_000878,2026-W25,ТСХ,1077.69,44.55,7
r_00018091,family_000878,u_000878,2026-W26,ТСХ,778.72,65.51,11
r_00018092,family_000878,u_000878,2026-W26,ТСХ,1010.89,29.60,8
r_00018093,family_000878,u_000878,2026-W27,ТСХ,1103.40,91.04,9
r_00018094,family_000878,u_000878,2026-W27,ТСХ,940.88,81.57,9
r_00018095,family_000878,u_000878,2026-W28,ТСХ,952.13,57.75,6
r_00018096,family_000878,u_000878,2026-W28,ТСХ,1093.83,0.00,5
r_00018097,family_000878,u_000878,2026-W29,ТСХ,835.54,181.57,5
r_00018098,family_000878,u_000878,2026-W29,ТСХ,807.64,73.56,5
r_00018099,family_000878,u_000878,2026-W29,ТСХ,1011.56,50.73,10
r_00018100,family_000878,u_000878,2026-W30,ТСХ,1458.61,45.73,7
r_00018101,family_000878,u_000878,2026-W30,ТСХ,857.41,71.32,9
r_00018102,family_000878,u_000878,2026-W30,ТСХ,1048.82,52.65,10
r_00018103,family_000878,u_000878,2026-W31,ТСХ,824.42,0.00,9
r_00018104,family_000878,u_000878,2026-W31,ТСХ,1019.19,88.85,8
r_00018105,family_000878,u_000878,2026-W32,ТСХ,898.46,83.46,6
r_00018106,family_000878,u_000878,2026-W32,ТСХ,888.24,87.49,11
r_00018107,family_000878,u_000878,2026-W33,ТСХ,1226.35,67.74,9
r_00018108,family_000878,u_000878,2026-W33,ТСХ,990.47,54.05,11
r_00018109,family_000878,u_000878,2026-W33,ТСХ,1281.67,0.00,8
r_00018110,family_000878,u_000878,2026-W34,ТСХ,1087.02,138.78,8
r_00018111,family_000878,u_000878,2026-W34,ТСХ,1006.83,62.79,8
r_00018112,family_000878,u_000878,2026-W35,ТСХ,733.64,47.47,9
r_00018113,family_000878,u_000878,2026-W35,ТСХ,857.13,124.39,5
r_00018114,family_000878,u_000878,2026-W36,ТСХ,1029.61,130.37,5
r_00018115,family_000878,u_000878,2026-W36,ТСХ,1007.14,45.82,11
r_00018208,family_000883,u_000883,2026-W25,ТС5,588.97,34.33,8
r_00018209,family_000883,u_000883,2026-W25,ТС5,682.92,29.17,9
r_00018210,family_000883,u_000883,2026-W26,ТС5,574.93,38.72,9
r_00018211,family_000883,u_000883,2026-W26,ТС5,686.51,13.90,5
r_00018212,family_000883,u_000883,2026-W26,ТС5,765.76,68.16,9
r_00018213,family_000883,u_000883,2026-W27,ТС5,611.67,13.31,5
r_00018214,family_000883,u_000883,2026-W27,ТС5,463.94,13.64,9
r_00018215,family_000883,u_000883,2026-W27,ТС5,581.35,37.58,6
r_00018216,family_000883,u_000883,2026-W27,ТС5,652.29,71.31,5
r_00018217,family_000883,u_000883,2026-W28,ТС5,579.86,26.65,9
r_00018218,family_000883,u_000883,2026-W28,ТС5,385.77,7.39,9
r_00018219,family_000883,u_000883,2026-W28,ТС5,389.43,37.66,6
r_00018220,family_000883,u_000883,2026-W29,ТС5,707.14,34.15,11
r_00018221,family_000883,u_000883,2026-W29,ТС5,902.46,21.01,9
r_00018222,family_000883,u_000883,2026-W29,ТС5,667.21,62.66,9
r_00018223,family_000883,u_000883,2026-W30,ТС5,581.33,32.27,7
r_00018224,family_000883,u_000883,2026-W30,ТС5,557.15,49.98,7
r_00018225,family_000883,u_000883,2026-W30,ТС5,653.42,43.67,9
r_00018226,family_000883,u_000883,2026-W31,ТС5,531.00,30.32,9
r_00018227,family_000883,u_000883,2026-W31,ТС5,551.88,0.00,11
r_00018228,family_000883,u_000883,2026-W31,ТС5,830.98,49.49,11
r_00018229,family_000883,u_000883,2026-W32,ТС5,532.09,19.75,5
r_00018230,family_000883,u_000883,2026-W32,ТС5,755.95,81.97,9
r_00018231,family_000883,u_000883,2026-W32,ТС5,605.32,6.18,9
r_00018232,family_000883,u_000883,2026-W33,ТС5,644.12,53.24,8
r_00018233,family_000883,u_000883,2026-W33,ТС5,526.17,24.96,11
r_00018234,family_000883,u_000883,2026-W34,ТС5,699.41,46.60,7
r_00018235,family_000883,u_000883,2026-W34,ТС5,484.10,7.05,8
r_00018236,family_000883,u_000883,2026-W34,ТС5,664.92,0.00,7
r_00018237,family_000883,u_000883,2026-W34,ТС5,697.49,21.74,10
r_00018238,family_000883,u_000883,2026-W35,ТС5,580.70,43.05,5
r_00018239,family_000883,u_000883,2026-W35,ТС5,510.76,76.67,7
r_00018240,family_000883,u_000883,2026-W36,ТС5,570.98,0.00,5
r_00018241,family_000883,u_000883,2026-W36,ТС5,595.65,0.00,5
r_00018242,family_000883,u_000883,2026-W36,ТС5,708.00,53.06,10
r_00018260,family_000885,u_000885,2026-W25,ТС5,484.98,14.41,9
r_00018261,family_000885,u_000885,2026-W25,ТС5,680.92,22.56,11
r_00018262,family_000885,u_000885,2026-W25,ТС5,443.90,7.28,11
r_00018263,family_000885,u_000885,2026-W26,ТС5,694.51,78.81,9
r_00018264,family_000885,u_000885,2026-W26,ТС5,652.97,14.85,6
r_00018265,family_000885,u_000885,2026-W27,ТС5,436.52,38.68,10
r_00018266,family_000885,u_000885,2026-W27,ТС5,704.86,32.44,7
r_00018267,family_000885,u_000885,2026-W27,ТС5,747.90,49.98,10
r_00018268,family_000885,u_000885,2026-W28,ТС5,829.65,53.77,6
r_00018269,family_000885,u_000885,2026-W28,ТС5,600.45,15.07,5
r_00018270,family_000885,u_000885,2026-W28,ТС5,723.92,28.42,10
r_00018271,family_000885,u_000885,2026-W29,ТС5,582.38,65.49,6
r_00018272,family_000885,u_000885,2026-W29,ТС5,798.29,86.89,6
r_00018273,family_000885,u_000885,2026-W29,ТС5,694.27,17.28,5
r_00018274,family_000885,u_000885,2026-W30,ТС5,577.55,86.03,5
r_00018275,family_000885,u_000885,2026-W30,ТС5,598.86,35.00,11
r_00018276,family_000885,u_000885,2026-W30,ТС5,542.59,14.52,9
r_00018277,family_000885,u_000885,2026-W31,ТС5,791.54,33.77,5
r_00018278,family_000885,u_000885,2026-W31,ТС5,649.01,21.06,7
r_00018279,family_000885,u_000885,2026-W31,ТС5,575.50,58.63,7
r_00018280,family_000885,u_000885,2026-W32,ТС5,912.10,0.00,7
r_00018281,family_000885,u_000885,2026-W32,ТС5,853.60,30.28,6
r_00018282,family_000885,u_000885,2026-W32,ТС5,634.27,18.98,9
r_00018283,family_000885,u_000885,2026-W33,ТС5,606.21,38.90,9
r_00018284,family_000885,u_000885,2026-W33,ТС5,635.94,0.00,5
r_00018285,family_000885,u_000885,2026-W33,ТС5,621.27,24.09,5
r_00018286,family_000885,u_000885,2026-W34,ТС5,461.92,6.08,11
r_00018287,family_000885,u_000885,2026-W34,ТС5,405.20,44.02,7
r_00018288,family_000885,u_000885,2026-W34,ТС5,561.89,13.55,11
r_00018289,family_000885,u_000885,2026-W35,ТС5,464.25,17.81,10
r_00018290,family_000885,u_000885,2026-W35,ТС5,824.92,38.37,9
r_00018291,family_000885,u_000885,2026-W35,ТС5,810.17,34.90,5
r_00018292,family_000885,u_000885,2026-W36,ТС5,549.94,19.64,11
r_00018293,family_000885,u_000885,2026-W36,ТС5,558.90,44.69,9
r_00018294,family_000885,u_000885,2026-W36,ТС5,555.57,11.68,11
r_00018295,family_000886,u_000886,2026-W25,ТС5,697.41,39.33,9
r_00018296,family_000886,u_000886,2026-W25,ТС5,687.58,11.20,7
r_00018297,family_000886,u_000886,2026-W25,ТС5,671.18,23.55,8
r_00018298,family_000886,u_000886,2026-W26,ТС5,816.71,52.84,11
r_00018299,family_000886,u_000886,2026-W26,ТС5,496.79,18.87,8
r_00018300,family_000886,u_000886,2026-W26,ТС5,683.88,23.51,8
r_00018301,family_000886,u_000886,2026-W27,ТС5,502.52,58.42,6
r_00018302,family_000886,u_000886,2026-W27,ТС5,629.05,35.48,9
r_00018303,family_000886,u_000886,2026-W28,ТС5,598.54,13.29,7
r_00018304,family_000886,u_000886,2026-W28,ТС5,441.35,34.49,7
r_00018305,family_000886,u_000886,2026-W28,ТС5,676.43,39.64,7
r_00018306,family_000886,u_000886,2026-W29,ТС5,789.74,36.66,8
r_00018307,family_000886,u_000886,2026-W29,ТС5,732.71,12.40,5
r_00018308,family_000886,u_000886,2026-W30,ТС5,725.97,62.82,6
r_00018309,family_000886,u_000886,2026-W30,ТС5,508.70,40.62,7
r_00018310,family_000886,u_000886,2026-W30,ТС5,630.81,101.34,7
r_00018311,family_000886,u_000886,2026-W31,ТС5,535.63,17.83,5
r_00018312,family_000886,u_000886,2026-W31,ТС5,675.37,69.26,10
r_00018313,family_000886,u_000886,2026-W32,ТС5,580.85,43.62,6
r_00018314,family_000886,u_000886,2026-W32,ТС5,642.35,63.23,6
r_00018315,family_000886,u_000886,2026-W32,ТС5,650.15,23.17,6
r_00018316,family_000886,u_000886,2026-W33,ТС5,521.56,56.22,9
r_00018317,family_000886,u_000886,2026-W33,ТС5,561.25,19.35,11
r_00018318,family_000886,u_000886,2026-W34,ТС5,632.79,73.07,11
r_00018319,family_000886,u_000886,2026-W34,ТС5,641.03,15.37,8
r_00018320,family_000886,u_000886,2026-W34,ТС5,601.19,34.37,10
r_00018321,family_000886,u_000886,2026-W35,ТС5,576.80,14.29,8
r_00018322,family_000886,u_000886,2026-W35,ТС5,659.62,30.13,5
r_00018323,family_000886,u_000886,2026-W36,ТС5,447.72,19.33,9
r_00018324,family_000886,u_000886,2026-W36,ТС5,702.96,56.78,5
r_00018366,family_000889,u_000889,2026-W25,ТС5,642.65,132.47,6
r_00018367,family_000889,u_000889,2026-W25,ТС5,523.72,59.96,10
r_00018368,family_000889,u_000889,2026-W25,ТС5,491.81,70.38,6
r_00018369,family_000889,u_000889,2026-W26,ТС5,782.59,122.55,8
r_00018370,family_000889,u_000889,2026-W26,ТС5,579.70,101.76,7
r_00018371,family_000889,u_000889,2026-W26,ТС5,682.71,96.87,7
r_00018372,family_000889,u_000889,2026-W27,ТС5,779.90,71.06,10
r_00018373,family_000889,u_000889,2026-W27,ТС5,540.64,118.87,10
r_00018374,family_000889,u_000889,2026-W27,ТС5,471.30,76.74,11
r_00018375,family_000889,u_000889,2026-W28,ТС5,644.62,45.12,7
r_00018376,family_000889,u_000889,2026-W28,ТС5,656.30,80.85,7
r_00018377,family_000889,u_000889,2026-W29,ТС5,518.21,75.04,11
r_00018378,family_000889,u_000889,2026-W29,ТС5,583.28,150.09,11
r_00018379,family_000889,u_000889,2026-W30,ТС5,378.69,52.35,7
r_00018380,family_000889,u_000889,2026-W30,ТС5,714.96,39.20,7
r_00018381,family_000889,u_000889,2026-W31,ТС5,666.85,15.20,5
r_00018382,family_000889,u_000889,2026-W31,ТС5,526.51,111.98,7
r_00018383,family_000889,u_000889,2026-W31,ТС5,527.04,135.30,9
r_00018384,family_000889,u_000889,2026-W32,ТС5,714.71,67.02,8
r_00018385,family_000889,u_000889,2026-W32,ТС5,535.76,75.60,8
r_00018386,family_000889,u_000889,2026-W33,ТС5,594.38,84.77,7
r_00018387,family_000889,u_000889,2026-W33,ТС5,369.13,32.54,8
r_00018388,family_000889,u_000889,2026-W33,ТС5,577.75,52.45,8
r_00018389,family_000889,u_000889,2026-W33,ТС5,576.02,158.44,6
r_00018390,family_000889,u_000889,2026-W34,ТС5,708.11,116.30,11
r_00018391,family_000889,u_000889,2026-W34,ТС5,491.47,89.07,6
r_00018392,family_000889,u_000889,2026-W34,ТС5,776.89,15.96,9
r_00018393,family_000889,u_000889,2026-W35,ТС5,514.58,63.11,9
r_00018394,family_000889,u_000889,2026-W35,ТС5,585.56,39.05,6
r_00018395,family_000889,u_000889,2026-W35,ТС5,778.73,54.83,5
r_00018396,family_000889,u_000889,2026-W35,ТС5,710.37,64.88,6
r_00018397,family_000889,u_000889,2026-W36,ТС5,651.18,74.02,11
r_00018398,family_000889,u_000889,2026-W36,ТС5,555.22,64.20,9
r_00018399,family_000889,u_000889,2026-W36,ТС5,599.62,113.50,6
r_00018453,family_000893,u_000893,2026-W25,ТСЧ,846.57,32.13,11
r_00018454,family_000893,u_000893,2026-W25,ТСЧ,761.58,61.66,8
r_00018455,family_000893,u_000893,2026-W25,ТСЧ,670.76,46.15,5
r_00018456,family_000893,u_000893,2026-W26,ТСЧ,455.01,46.04,8
r_00018457,family_000893,u_000893,2026-W26,ТСЧ,791.90,0.00,5
r_00018458,family_000893,u_000893,2026-W26,ТСЧ,634.37,82.28,10
r_00018459,family_000893,u_000893,2026-W27,ТСЧ,889.45,34.41,5
r_00018460,family_000893,u_000893,2026-W27,ТСЧ,837.65,31.47,8
r_00018461,family_000893,u_000893,2026-W28,ТСЧ,658.48,23.41,5
r_00018462,family_000893,u_000893,2026-W28,ТСЧ,917.91,114.09,5
r_00018463,family_000893,u_000893,2026-W29,ТСЧ,585.37,50.82,8
r_00018464,family_000893,u_000893,2026-W29,ТСЧ,768.94,17.75,6
r_00018465,family_000893,u_000893,2026-W30,ТСЧ,725.67,86.17,7
r_00018466,family_000893,u_000893,2026-W30,ТСЧ,1035.44,90.85,7
r_00018467,family_000893,u_000893,2026-W31,ТСЧ,669.43,29.96,5
r_00018468,family_000893,u_000893,2026-W32,ТСЧ,1052.26,28.99,9
r_00018469,family_000893,u_000893,2026-W32,ТСЧ,699.82,23.91,10
r_00018470,family_000893,u_000893,2026-W33,ТСЧ,672.24,52.40,5
r_00018471,family_000893,u_000893,2026-W33,ТСЧ,646.67,97.31,11
r_00018472,family_000893,u_000893,2026-W34,ТСЧ,646.05,29.97,11
r_00018473,family_000893,u_000893,2026-W34,ТСЧ,698.87,25.40,10
r_00018474,family_000893,u_000893,2026-W35,ТСЧ,1028.84,47.96,11
r_00018475,family_000893,u_000893,2026-W35,ТСЧ,729.64,24.25,7
r_00018476,family_000893,u_000893,2026-W36,ТСЧ,707.06,69.61,10
r_00018477,family_000893,u_000893,2026-W36,ТСЧ,750.68,68.98,9
r_00018507,family_000896,u_000896,2026-W25,ТС5,600.68,12.05,9
r_00018508,family_000896,u_000896,2026-W25,ТС5,613.49,27.64,10
r_00018509,family_000896,u_000896,2026-W25,ТС5,759.80,25.84,8
r_00018510,family_000896,u_000896,2026-W26,ТС5,758.16,0.00,7
