user_id,family_id,network_home,x5_segment,is_app_user,behavior_type,child_stage,city_bucket,base_freq_per_week,avg_check_rub,promo_share,markdown_share,top_categories
u_001465,family_001465,ТСЧ,дети до 3,true,категорийный,0-6,17,2.32,853.2,0.3,0.05,фрукты;подгузники;хлеб;детская гигиена;детские каши
u_001471,family_001471,ТС5,дети до 3,true,хозяин,9-12,7,1.96,676.8,0.3,0.05,фрукты;хлеб;детские каши;молочка;подгузники
u_001473,family_001473,ТС5,дети до 3,true,категорийный,1-2,1,2.07,676.8,0.3,0.05,детские каши;подгузники;хлеб;детская гигиена;фрукты
u_001475,family_001475,ТС5,дети до 3,true,охотник,1-2,7,2.42,676.8,0.5,0.25,подгузники;хлеб;детская гигиена;молочка;фрукты
u_001476,family_001476,ТСЧ,дети до 3,true,охотник,1-2,9,2.55,853.2,0.5,0.25,детские каши;фрукты;подгузники;детская гигиена;хлеб
u_001477,family_001477,ТС5,дети до 3,true,категорийный,9-12,6,1.56,676.8,0.3,0.05,фрукты;молочка;детские каши;подгузники;хлеб
u_001487,family_001487,ТС5,дети до 3,true,категорийный,6-9,5,2.79,676.8,0.3,0.05,детская гигиена;подгузники;детские каши;молочка;фрукты
u_001490,family_001490,ТСЧ,дети до 3,true,хозяин,6-9,8,2.4,853.2,0.3,0.05,молочка;детские каши;подгузники;детская гигиена;фрукты
u_001491,family_001491,ТС5,дети до 3,true,охотник,6-9,2,2.05,676.8,0.5,0.25,детские каши;молочка;хлеб;фрукты;детская гигиена
u_001492,family_001492,ТС5,дети до 3,true,хозяин,9-12,16,2.27,676.8,0.3,0.05,детские каши;фрукты;детская гигиена;хлеб;молочка
u_001493,family_001493,ТС5,дети до 3,true,хозяин,2-3,20,2.45,676.8,0.3,0.05,молочка;хлеб;фрукты;детская гигиена;подгузники
u_001495,family_001495,ТС5,дети до 3,true,охотник,6-9,20,2.84,676.8,0.5,0.25,детская гигиена;молочка;хлеб;фрукты;детские каши
u_001496,family_001496,ТСХ,дети до 3,true,хозяин,1-2,19,2.28,1053.6,0.3,0.05,подгузники;молочка;детская гигиена;хлеб;детские каши
u_001497,family_001497,ТС5,дети до 3,true,хозяин,6-9,13,2.23,676.8,0.3,0.05,молочка;фрукты;детские каши;хлеб;детская гигиена
u_001498,family_001498,ТС5,дети до 3,true,хозяин,1-2,18,2.98,676.8,0.3,0.05,подгузники;хлеб;детская гигиена;детские каши;молочка
u_001500,family_001500,ТС5,дети до 3,true,хозяин,1-2,13,1.97,676.8,0.3,0.05,детская гигиена;хлеб;подгузники;фрукты;детские каши
u_001503,family_001503,ТСЧ,дети до 3,true,хозяин,0-6,18,2.38,853.2,0.3,0.05,детская гигиена;хлеб;детские каши;подгузники;молочка
u_001505,family_001505,ТС5,дети до 3,true,категорийный,6-9,9,1.66,676.8,0.3,0.05,детская гигиена;молочка;детские каши;фрукты;хлеб
u_001511,family_001511,ТС5,дети до 3,true,охотник,1-2,3,2.16,676.8,0.5,0.25,молочка;детская гигиена;хлеб;фрукты;детские каши
u_001522,family_001522,ТСЧ,дети до 3,true,охотник,1-2,9,2.29,853.2,0.5,0.25,детские каши;детская гигиена;хлеб;подгузники;молочка
u_001523,family_001523,ТС5,дети до 3,true,хозяин,9-12,4,2.41,676.8,0.3,0.05,детские каши;хлеб;фрукты;детская гигиена;молочка
u_001524,family_001524,ТС5,дети до 3,true,охотник,6-9,14,2.66,676.8,0.5,0.25,детская гигиена;детские каши;хлеб;молочка;фрукты
u_001531,family_001531,ТСХ,дети до 3,true,охотник,2-3,19,2.26,1053.6,0.5,0.25,детская гигиена;детские каши;молочка;фрукты;хлеб
u_001536,family_001536,ТС5,дети до 3,true,категорийный,9-12,11,2.29,676.8,0.3,0.05,хлеб;фрукты;молочка;детские каши;подгузники
u_001539,family_001539,ТС5,дети до 3,true,хозяин,1-2,14,2.35,676.8,0.3,0.05,молочка;подгузники;детская гигиена;фрукты;детские каши
u_001541,family_001541,ТСЧ,дети до 3,true,хозяин,9-12,8,2.23,853.2,0.3,0.05,детские каши;хлеб;детская гигиена;фрукты;молочка
u_001545,family_001545,ТСЧ,дети до 3,true,хозяин,2-3,3,2.98,853.2,0.3,0.05,фрукты;подгузники;детская гигиена;хлеб;детские каши
u_001546,family_001546,ТСЧ,дети до 3,true,хозяин,9-12,20,2.76,853.2,0.3,0.05,подгузники;фрукты;молочка;хлеб;детские каши
u_001555,family_001555,ТС5,дети до 3,true,категорийный,6-9,2,2.83,676.8,0.3,0.05,детская гигиена;фрукты;детские каши;хлеб;подгузники
u_001556,family_001556,ТСХ,дети до 3,true,охотник,9-12,11,2.7,1053.6,0.5,0.25,молочка;хлеб;подгузники;детские каши;детская гигиена
u_001562,family_001562,ТСЧ,дети до 3,true,хозяин,1-2,2,2.94,853.2,0.3,0.05,молочка;фрукты;детские каши;подгузники;детская гигиена
u_001564,family_001564,ТСЧ,дети до 3,true,охотник,6-9,18,2.48,853.2,0.5,0.25,подгузники;детские каши;хлеб;детская гигиена;фрукты
u_001571,family_001571,ТСХ,дети до 3,true,категорийный,1-2,7,1.75,1053.6,0.3,0.05,фрукты;детские каши;подгузники;молочка;хлеб
u_001575,family_001575,ТС5,дети до 3,true,охотник,0-6,20,2.72,676.8,0.5,0.25,хлеб;молочка;детская гигиена;детские каши;фрукты
u_001584,family_001584,ТС5,дети до 3,true,категорийный,0-6,16,1.83,676.8,0.3,0.05,хлеб;детская гигиена;фрукты;молочка;подгузники
u_001588,family_001588,ТСЧ,дети до 3,true,хозяин,9-12,5,2.36,853.2,0.3,0.05,хлеб;фрукты;подгузники;молочка;детские каши
u_001590,family_001590,ТСЧ,дети до 3,true,охотник,0-6,1,2.12,853.2,0.5,0.25,молочка;детская гигиена;детские каши;подгузники;хлеб
u_001593,family_001593,ТСЧ,дети до 3,true,хозяин,1-2,15,1.74,853.2,0.3,0.05,подгузники;детские каши;молочка;хлеб;детская гигиена
u_001595,family_001595,ТС5,дети до 3,true,хозяин,9-12,16,2.95,676.8,0.3,0.05,молочка;детская гигиена;детские каши;подгузники;фрукты
u_001597,family_001597,ТСХ,дети до 3,true,охотник,9-12,17,2.7,1053.6,0.5,0.25,хлеб;детские каши;подгузники;фрукты;молочка
u_001607,family_001607,ТС5,дети до 3,true,охотник,0-6,16,2.73,676.8,0.5,0.25,детская гигиена;детские каши;молочка;подгузники;фрукты
u_001614,family_001614,ТС5,дети до 3,true,охотник,2-3,19,2.98,676.8,0.5,0.25,детские каши;детская гигиена;фрукты;хлеб;молочка
u_001617,family_001617,ТСХ,дети до 3,true,категорийный,2-3,16,2.09,1053.6,0.3,0.05,хлеб;фрукты;детская гигиена;подгузники;молочка
u_001619,family_001619,ТС5,дети до 3,true,хозяин,9-12,18,1.7,676.8,0.3,0.05,детская гигиена;подгузники;детские каши;хлеб;фрукты
u_001623,family_001623,ТС5,дети до 3,true,категорийный,1-2,18,2.47,676.8,0.3,0.05,подгузники;фрукты;хлеб;молочка;детские каши
u_001624,family_001624,ТСЧ,дети до 3,true,охотник,2-3,10,2.63,853.2,0.5,0.25,молочка;детская гигиена;подгузники;хлеб;детские каши
u_001625,family_001625,ТС5,дети до 3,true,хозяин,1-2,17,2.87,676.8,0.3,0.05,подгузники;детская гигиена;фрукты;детские каши;хлеб
u_001626,family_001626,ТС5,дети до 3,true,охотник,1-2,1,1.57,676.8,0.5,0.25,подгузники;хлеб;молочка;фрукты;детская гигиена
u_001629,family_001629,ТСХ,дети до 3,true,хозяин,0-6,16,1.58,1053.6,0.3,0.05,детская гигиена;хлеб;детские каши;молочка;фрукты
u_001634,family_001634,ТС5,дети до 3,true,охотник,2-3,19,2.47,676.8,0.5,0.25,хлеб;молочка;детские каши;детская гигиена;подгузники
u_001637,family_001637,ТСЧ,дети до 3,true,хозяин,0-6,6,2.1,853.2,0.3,0.05,детская гигиена;молочка;фрукты;детские каши;подгузники
u_001639,family_001639,ТСЧ,дети до 3,true,категорийный,2-3,17,2.87,853.2,0.3,0.05,подгузники;детская гигиена;хлеб;фрукты;детские каши
u_001640,family_001640,ТС5,дети до 3,true,хозяин,9-12,11,2.59,676.8,0.3,0.05,детская гигиена;детские каши;подгузники;молочка;хлеб
u_001644,family_001644,ТС5,дети до 3,true,хозяин,9-12,8,1.56,676.8,0.3,0.05,детские каши;подгузники;фрукты;хлеб;детская гигиена
u_001647,family_001647,ТСЧ,дети до 3,true,хозяин,1-2,11,2.21,853.2,0.3,0.05,хлеб;детские каши;молочка;фрукты;детская гигиена
u_001653,family_001653,ТСХ,дети до 3,true,хозяин,1-2,14,2.15,1053.6,0.3,0.05,хлеб;подгузники;фрукты;детские каши;молочка
u_001655,family_001655,ТС5,дети до 3,true,категорийный,0-6,13,1.73,676.8,0.3,0.05,детские каши;подгузники;молочка;хлеб;фрукты
u_001661,family_001661,ТСЧ,дети до 3,true,хозяин,9-12,10,2.36,853.2,0.3,0.05,подгузники;детские каши;молочка;фрукты;хлеб
u_001662,family_001662,ТС5,дети до 3,true,охотник,1-2,20,2.36,676.8,0.5,0.25,детские каши;молочка;хлеб;подгузники;детская гигиена
u_001667,family_001667,ТС5,дети до 3,true,категорийный,6-9,17,2.41,676.8,0.3,0.05,молочка;фрукты;хлеб;детские каши;подгузники
u_001668,family_001668,ТСЧ,дети до 3,true,охотник,2-3,1,2.75,853.2,0.5,0.25,молочка;подгузники;хлеб;детская гигиена;фрукты
u_001674,family_001674,ТС5,дети до 3,true,охотник,1-2,3,3.0,676.8,0.5,0.25,подгузники;детские каши;детская гигиена;хлеб;молочка
u_001677,family_001677,ТСЧ,дети до 3,true,категорийный,1-2,14,2.44,853.2,0.3,0.05,подгузники;молочка;детская гигиена;фрукты;детские каши
u_001679,family_001679,ТСХ,дети до 3,true,хозяин,6-9,12,1.53,1053.6,0.3,0.05,подгузники;детские каши;фрукты;детская гигиена;хлеб
u_001680,family_001680,ТСЧ,дети до 3,true,категорийный,0-6,9,1.53,853.2,0.3,0.05,фрукты;хлеб;молочка;подгузники;детские каши
u_001681,family_001681,ТС5,дети до 3,true,хозяин,6-9,11,2.04,676.8,0.3,0.05,детская гигиена;хлеб;молочка;фрукты;подгузники
u_001689,family_001689,ТСЧ,дети до 3,true,охотник,9-12,16,2.68,853.2,0.5,0.25,хлеб;фрукты;детские каши;подгузники;детская гигиена
u_001691,family_001691,ТС5,дети до 3,true,хозяин,0-6,16,2.68,676.8,0.3,0.05,фрукты;хлеб;детские каши;детская гигиена;подгузники
u_001693,family_001693,ТСХ,дети до 3,true,хозяин,6-9,6,1.84,1053.6,0.3,0.05,молочка;хлеб;детская гигиена;подгузники;детские каши
u_001694,family_001694,ТС5,дети до 3,true,хозяин,9-12,18,2.98,676.8,0.3,0.05,подгузники;молочка;детские каши;фрукты;хлеб
u_001695,family_001695,ТСХ,дети до 3,true,охотник,6-9,3,2.97,1053.6,0.5,0.25,детская гигиена;молочка;детские каши;хлеб;подгузники
u_001696,family_001696,ТС5,дети до 3,true,охотник,6-9,14,2.44,676.8,0.5,0.25,фрукты;молочка;подгузники;детские каши;хлеб
u_001699,family_001699,ТС5,дети до 3,true,охотник,1-2,2,2.54,676.8,0.5,0.25,детские каши;подгузники;молочка;фрукты;хлеб
u_001700,family_001700,ТСЧ,дети до 3,true,хозяин,6-9,18,2.65,853.2,0.3,0.05,хлеб;детская гигиена;подгузники;молочка;фрукты
u_001703,family_001703,ТС5,дети до 3,true,охотник,2-3,11,2.52,676.8,0.5,0.25,подгузники;детские каши;детская гигиена;молочка;хлеб
u_001709,family_001709,ТС5,дети до 3,true,хозяин,2-3,8,2.8,676.8,0.3,0.05,детская гигиена;молочка;фрукты;подгузники;детские каши
u_001722,family_001722,ТС5,дети до 3,true,хозяин,0-6,14,2.98,676.8,0.3,0.05,подгузники;детская гигиена;хлеб;детские каши;молочка
u_001725,family_001725,ТС5,дети до 3,true,хозяин,0-6,10,1.95,676.8,0.3,0.05,фрукты;хлеб;детские каши;детская гигиена;молочка
u_001730,family_001730,ТСЧ,дети до 3,true,хозяин,1-2,6,1.81,853.2,0.3,0.05,фрукты;детские каши;молочка;подгузники;хлеб
u_001731,family_001731,ТСХ,дети до 3,true,охотник,1-2,6,2.68,1053.6,0.5,0.25,молочка;детские каши;фрукты;детская гигиена;хлеб
u_001732,family_001732,ТСХ,дети до 3,true,охотник,1-2,5,2.07,1053.6,0.5,0.25,фрукты;подгузники;молочка;хлеб;детские каши
u_001749,family_001749,ТС5,дети до 3,true,охотник,6-9,2,2.42,676.8,0.5,0.25,детская гигиена;подгузники;детские каши;хлеб;фрукты
u_001750,family_001750,ТС5,дети до 3,true,хозяин,0-6,5,2.1,676.8,0.3,0.05,хлеб;детская гигиена;фрукты;подгузники;молочка
u_001754,family_001754,ТС5,дети до 3,true,хозяин,9-12,7,2.3,676.8,0.3,0.05,хлеб;детская гигиена;детские каши;молочка;фрукты
u_001759,family_001759,ТС5,дети до 3,true,хозяин,6-9,14,2.9,676.8,0.3,0.05,фрукты;молочка;хлеб;детская гигиена;детские каши
u_001761,family_001761,ТСЧ,дети до 3,true,хозяин,6-9,16,1.85,853.2,0.3,0.05,детские каши;молочка;подгузники;хлеб;фрукты
u_001763,family_001763,ТСЧ,дети до 3,true,категорийный,0-6,11,1.98,853.2,0.3,0.05,детская гигиена;подгузники;хлеб;молочка;детские каши
u_001765,family_001765,ТСЧ,дети до 3,true,хозяин,1-2,19,2.52,853.2,0.3,0.05,молочка;хлеб;фрукты;детская гигиена;подгузники
u_001776,family_001776,ТСЧ,дети до 3,true,хозяин,9-12,11,2.44,853.2,0.3,0.05,подгузники;хлеб;фрукты;детские каши;детская гигиена
u_001777,family_001777,ТС5,дети до 3,true,хозяин,9-12,2,1.53,676.8,0.3,0.05,хлеб;молочка;детская гигиена;фрукты;подгузники
u_001778,family_001778,ТСЧ,дети до 3,true,охотник,9-12,19,1.5,853.2,0.5,0.25,детская гигиена;подгузники;молочка;фрукты;детские каши
u_001779,family_001779,ТС5,дети до 3,true,хозяин,2-3,10,2.47,676.8,0.3,0.05,фрукты;детские каши;хлеб;молочка;детская гигиена
u_001780,family_001780,ТС5,дети до 3,true,хозяин,2-3,15,2.53,676.8,0.3,0.05,детские каши;хлеб;молочка;подгузники;детская гигиена
u_001784,family_001784,ТС5,дети до 3,true,охотник,2-3,6,1.66,676.8,0.5,0.25,детские каши;подгузники;детская гигиена;молочка;фрукты
u_001785,family_001785,ТС5,дети до 3,true,хозяин,2-3,3,1.85,676.8,0.3,0.05,хлеб;фрукты;детские каши;подгузники;молочка
u_001786,family_001786,ТС5,дети до 3,true,хозяин,2-3,17,2.44,676.8,0.3,0.05,молочка;фрукты;подгузники;детские каши;детская гигиена
u_001790,family_001790,ТС5,дети до 3,true,хозяин,6-9,17,2.84,676.8,0.3,0.05,хлеб;фрукты;молочка;подгузники;детская гигиена
u_001791,family_001791,ТС5,дети до 3,true,хозяин,1-2,19,2.91,676.8,0.3,0.05,хлеб;детские каши;подгузники;детская гигиена;фрукты
u_001793,family_001793,ТС5,дети до 3,true,хозяин,1-2,10,2.51,676.8,0.3,0.05,хлеб;фрукты;детская гигиена;детские каши;молочка
u_001797,family_001797,ТСЧ,дети до 3,true,охотник,1-2,9,2.31,853.2,0.5,0.25,детская гигиена;подгузники;хлеб;детские каши;молочка
u_001798,family_001798,ТС5,дети до 3,true,охотник,1-2,5,2.98,676.8,0.5,0.25,детские каши;хлеб;детская гигиена;молочка;фрукты
u_001803,family_001803,ТС5,дети до 3,true,хозяин,0-6,7,2.55,676.8,0.3,0.05,молочка;подгузники;детские каши;детская гигиена;фрукты
u_001808,family_001808,ТС5,дети до 3,true,охотник,0-6,11,2.01,676.8,0.5,0.25,молочка;хлеб;подгузники;детские каши;фрукты
u_001815,family_001815,ТСХ,дети до 3,true,категорийный,2-3,15,2.67,1053.6,0.3,0.05,молочка;хлеб;детская гигиена;подгузники;фрукты
u_001821,family_001821,ТС5,дети до 3,true,категорийный,1-2,16,2.99,676.8,0.3,0.05,детская гигиена;хлеб;подгузники;детские каши;фрукты
u_001824,family_001824,ТС5,дети до 3,true,охотник,1-2,18,1.57,676.8,0.5,0.25,фрукты;молочка;детская гигиена;детские каши;хлеб
u_001827,family_001827,ТС5,дети до 3,true,охотник,6-9,3,1.67,676.8,0.5,0.25,детская гигиена;хлеб;детские каши;фрукты;молочка
u_001828,family_001828,ТС5,дети до 3,true,категорийный,0-6,15,2.16,676.8,0.3,0.05,детские каши;детская гигиена;фрукты;молочка;хлеб
u_001829,family_001829,ТС5,дети до 3,true,хозяин,6-9,1,1.79,676.8,0.3,0.05,фрукты;хлеб;детские каши;молочка;подгузники
u_001833,family_001833,ТС5,дети до 3,true,охотник,0-6,14,2.02,676.8,0.5,0.25,детская гигиена;молочка;фрукты;хлеб;детские каши
u_001834,family_001834,ТС5,дети до 3,true,категорийный,6-9,18,2.82,676.8,0.3,0.05,хлеб;подгузники;детские каши;молочка;фрукты
u_001847,family_001847,ТС5,дети до 3,true,хозяин,0-6,7,2.6,676.8,0.3,0.05,подгузники;детские каши;фрукты;хлеб;молочка
u_001849,family_001849,ТС5,дети до 3,true,категорийный,1-2,14,1.9,676.8,0.3,0.05,подгузники;хлеб;детские каши;детская гигиена;молочка
u_001853,family_001853,ТС5,дети до 3,true,хозяин,6-9,18,2.15,676.8,0.3,0.05,фрукты;хлеб;подгузники;детская гигиена;молочка
u_001860,family_001860,ТС5,дети до 3,true,категорийный,1-2,9,1.77,676.8,0.3,0.05,детская гигиена;фрукты;детские каши;хлеб;подгузники
u_001866,family_001866,ТС5,дети до 3,true,охотник,2-3,6,1.74,676.8,0.5,0.25,молочка;детские каши;детская гигиена;подгузники;хлеб
u_001871,family_001871,ТС5,дети до 3,true,хозяин,0-6,1,2.94,676.8,0.3,0.05,молочка;подгузники;хлеб;детские каши;детская гигиена
u_001877,family_001877,ТСХ,дети до 3,true,охотник,6-9,9,2.84,1053.6,0.5,0.25,фрукты;хлеб;детская гигиена;молочка;детские каши
u_001878,family_001878,ТСЧ,дети до 3,true,хозяин,9-12,13,2.87,853.2,0.3,0.05,фрукты;подгузники;молочка;детская гигиена;хлеб
u_001879,family_001879,ТС5,дети до 3,true,хозяин,0-6,13,2.04,676.8,0.3,0.05,фрукты;молочка;хлеб;подгузники;детская гигиена
u_001888,family_001888,ТСХ,дети до 3,true,хозяин,0-6,8,2.5,1053.6,0.3,0.05,подгузники;хлеб;фрукты;детская гигиена;молочка
u_001893,family_001893,ТС5,дети до 3,true,охотник,1-2,19,2.14,676.8,0.5,0.25,фрукты;подгузники;хлеб;молочка;детская гигиена
u_001894,family_001894,ТСХ,дети до 3,true,хозяин,6-9,16,2.25,1053.6,0.3,0.05,хлеб;детская гигиена;фрукты;молочка;подгузники
u_001901,family_001901,ТС5,дети до 3,true,охотник,2-3,1,1.92,676.8,0.5,0.25,хлеб;молочка;детские каши;детская гигиена;фрукты
u_001902,family_001902,ТС5,дети до 3,true,хозяин,6-9,19,2.61,676.8,0.3,0.05,детские каши;молочка;детская гигиена;хлеб;подгузники
u_001912,family_001912,ТС5,дети до 3,true,охотник,2-3,5,2.44,676.8,0.5,0.25,детская гигиена;хлеб;фрукты;подгузники;детские каши
u_001924,family_001924,ТС5,дети до 3,true,хозяин,6-9,10,2.41,676.8,0.3,0.05,детская гигиена;хлеб;детские каши;фрукты;подгузники
u_001925,family_001925,ТС5,дети до 3,true,хозяин,6-9,5,2.77,676.8,0.3,0.05,детские каши;детская гигиена;хлеб;подгузники;молочка
u_001927,family_001927,ТС5,дети до 3,true,охотник,0-6,18,2.6,676.8,0.5,0.25,фрукты;хлеб;подгузники;молочка;детская гигиена
u_001931,family_001931,ТСЧ,дети до 3,true,хозяин,9-12,9,2.05,853.2,0.3,0.05,детские каши;хлеб;молочка;детская гигиена;фрукты
u_001932,family_001932,ТСХ,дети до 3,true,охотник,9-12,11,2.92,1053.6,0.5,0.25,молочка;детская гигиена;детские каши;фрукты;хлеб
u_001936,family_001936,ТС5,дети до 3,true,хозяин,6-9,1,2.18,676.8,0.3,0.05,молочка;детская гигиена;фрукты;детские каши;подгузники
u_001948,family_001948,ТС5,дети до 3,true,хозяин,6-9,2,1.8,676.8,0.3,0.05,детская гигиена;детские каши;молочка;хлеб;подгузники
u_001953,family_001953,ТСЧ,дети до 3,true,хозяин,2-3,6,2.08,853.2,0.3,0.05,детские каши;подгузники;детская гигиена;фрукты;хлеб
u_001956,family_001956,ТС5,дети до 3,true,хозяин,6-9,7,2.97,676.8,0.3,0.05,детская гигиена;хлеб;фрукты;подгузники;молочка
u_001960,family_001960,ТС5,дети до 3,true,охотник,9-12,13,2.53,676.8,0.5,0.25,детские каши;молочка;подгузники;хлеб;фрукты
u_001966,family_001966,ТСХ,дети до 3,true,хозяин,9-12,15,2.32,1053.6,0.3,0.05,молочка;детская гигиена;подгузники;фрукты;детские каши
u_001969,family_001969,ТС5,дети до 3,true,охотник,6-9,3,1.75,676.8,0.5,0.25,детские каши;хлеб;детская гигиена;подгузники;молочка
u_001970,family_001970,ТС5,дети до 3,true,охотник,0-6,15,2.94,676.8,0.5,0.25,хлеб;фрукты;детские каши;молочка;детская гигиена
u_001972,family_001972,ТС5,дети до 3,true,хозяин,9-12,7,1.55,676.8,0.3,0.05,фрукты;хлеб;молочка;подгузники;детские каши
u_001974,family_001974,ТСЧ,дети до 3,true,хозяин,9-12,16,1.51,853.2,0.3,0.05,подгузники;хлеб;детская гигиена;детские каши;молочка
u_001989,family_001989,ТСЧ,дети до 3,true,хозяин,2-3,8,2.35,853.2,0.3,0.05,подгузники;детская гигиена;молочка;хлеб;детские каши
u_001991,family_001991,ТС5,дети до 3,true,категорийный,0-6,18,2.91,676.8,0.3,0.05,подгузники;фрукты;детская гигиена;хлеб;детские каши
u_001992,family_001992,ТСХ,дети до 3,true,хозяин,9-12,13,2.08,1053.6,0.3,0.05,подгузники;хлеб;детская гигиена;молочка;детские каши
u_001995,family_001995,ТСХ,дети до 3,true,охотник,1-2,18,2.75,1053.6,0.5,0.25,подгузники;фрукты;молочка;детские каши;хлеб
