receipt_id,sku,category,qty,price_shelf,price_paid,is_promo,is_markdown,is_excluded
r_00027481,sku_22_04,детское пюре,1,71.72,71.72,false,false,false
r_00027481,sku_21_05,подгузники,1,42.02,37.55,true,false,false
r_00027481,sku_21_06,подгузники,1,79.39,79.39,false,false,false
r_00027481,sku_25_07,заменители грудного молока,1,60.34,60.34,false,false,true
r_00027481,sku_23_08,детские каши,1,52.44,46.48,true,false,false
r_00027481,sku_21_09,подгузники,1,40.55,40.55,false,false,false
r_00027482,sku_03_00,хлеб,1,45.17,45.17,false,false,false
r_00027482,sku_26_01,детская гигиена,1,103.62,103.62,false,false,false
r_00027482,sku_03_02,хлеб,1,90.99,75.27,true,false,false
r_00027482,sku_21_03,подгузники,1,114.57,114.57,false,false,false
r_00027482,sku_21_04,подгузники,1,47.37,40.33,true,false,false
r_00027482,sku_09_05,крупы,1,56.93,56.93,false,false,false
r_00027482,sku_24_06,детские творожки,1,92.11,77.06,true,false,false
r_00027482,sku_00_07,молочка,1,106.58,95.48,true,false,false
r_00027483,sku_00_00,молочка,1,43.89,24.68,true,true,false
r_00027483,sku_21_01,подгузники,1,81.34,68.77,true,false,false
r_00027483,sku_26_02,детская гигиена,1,85.53,85.53,false,false,false
r_00027483,sku_21_03,подгузники,1,63.67,56.76,true,false,false
r_00027483,sku_26_04,детская гигиена,1,61.51,61.51,false,false,false
r_00027483,sku_23_05,детские каши,1,37.88,37.88,false,false,false
r_00027483,sku_26_06,детская гигиена,1,87.49,70.77,true,false,false
r_00027483,sku_00_07,молочка,1,77.13,77.13,false,false,false
r_00027483,sku_23_08,детские каши,1,64.45,64.45,false,false,false
r_00027483,sku_03_09,хлеб,1,56.47,49.32,true,false,false
r_00027484,sku_22_00,детское пюре,1,64.85,64.85,false,false,false
r_00027484,sku_10_01,макароны,1,44.68,39.06,true,false,false
r_00027484,sku_23_02,детские каши,1,90.69,90.69,false,false,false
r_00027484,sku_21_03,подгузники,1,42.65,42.65,false,false,false
r_00027484,sku_23_04,детские каши,1,55.30,48.77,true,false,false
r_00027484,sku_03_05,хлеб,1,90.12,73.59,true,false,false
r_00027484,sku_00_06,молочка,1,84.97,70.18,true,false,false
r_00027484,sku_23_07,детские каши,1,36.78,32.78,true,false,false
r_00027484,sku_00_08,молочка,1,72.97,42.26,true,true,false
r_00027484,sku_00_09,молочка,1,48.73,41.57,true,false,false
r_00027484,sku_26_10,детская гигиена,1,63.77,63.77,false,false,false
r_00027485,sku_00_00,молочка,1,155.33,90.02,false,true,false
r_00027485,sku_13_01,выпечка,1,114.09,91.86,true,false,false
r_00027485,sku_28_02,табак,1,142.02,116.76,true,false,true
r_00027485,sku_00_03,молочка,1,116.08,116.08,false,false,false
r_00027485,sku_21_04,подгузники,1,96.73,96.73,false,false,false
r_00027485,sku_26_05,детская гигиена,1,143.35,143.35,false,false,false
r_00027486,sku_21_00,подгузники,1,58.46,52.38,true,false,false
r_00027486,sku_13_01,выпечка,1,64.07,64.07,false,false,false
r_00027486,sku_26_02,детская гигиена,1,53.82,53.82,false,false,false
r_00027486,sku_08_03,рыба,1,55.76,55.76,false,false,false
r_00027486,sku_10_04,макароны,1,45.23,39.40,true,false,false
r_00027486,sku_23_05,детские каши,1,26.39,26.39,false,false,false
r_00027486,sku_26_06,детская гигиена,1,47.46,47.46,false,false,false
r_00027486,sku_23_07,детские каши,1,58.08,50.10,true,false,false
r_00027486,sku_03_08,хлеб,1,47.40,26.63,false,true,false
r_00027486,sku_26_09,детская гигиена,1,50.27,42.60,true,false,false
r_00027487,sku_03_00,хлеб,1,91.04,61.47,false,true,false
r_00027487,sku_00_01,молочка,1,120.93,120.93,false,false,false
r_00027487,sku_02_02,творог,1,112.62,95.43,true,false,false
r_00027487,sku_23_03,детские каши,1,53.60,45.75,true,false,false
r_00027487,sku_21_04,подгузники,1,110.49,110.49,false,false,false
r_00027487,sku_28_05,табак,1,54.32,46.54,true,false,true
r_00027487,sku_17_06,сладкое,1,46.79,46.79,false,false,false
r_00027487,sku_21_07,подгузники,1,99.68,83.64,true,false,false
r_00027488,sku_21_00,подгузники,1,115.63,93.05,true,false,false
r_00027488,sku_21_01,подгузники,1,134.36,105.00,true,false,false
r_00027488,sku_18_02,замороженное,1,139.60,112.65,true,false,false
r_00027488,sku_03_03,хлеб,1,137.90,114.51,true,false,false
r_00027488,sku_23_04,детские каши,1,59.04,53.05,true,false,false
r_00027489,sku_03_00,хлеб,1,67.32,67.32,false,false,false
r_00027489,sku_26_01,детская гигиена,1,50.19,44.10,true,false,false
r_00027489,sku_05_02,фрукты,1,86.13,54.88,false,true,false
r_00027489,sku_05_03,фрукты,1,71.85,71.85,false,false,false
r_00027489,sku_00_04,молочка,1,70.83,61.90,true,false,false
r_00027489,sku_00_05,молочка,1,90.64,61.65,false,true,false
r_00027489,sku_12_06,готовая еда,1,76.61,69.04,true,false,false
r_00027489,sku_21_07,подгузники,1,83.55,83.55,false,false,false
r_00027489,sku_26_08,детская гигиена,1,117.51,117.51,false,false,false
r_00027490,sku_23_00,детские каши,1,80.84,80.84,false,false,false
r_00027490,sku_00_01,молочка,1,42.42,22.63,true,true,false
r_00027490,sku_00_02,молочка,1,86.63,73.32,true,false,false
r_00027490,sku_26_03,детская гигиена,1,55.23,55.23,false,false,false
r_00027490,sku_23_04,детские каши,1,68.63,68.63,false,false,false
r_00027490,sku_21_05,подгузники,1,70.03,70.03,false,false,false
r_00027490,sku_03_06,хлеб,1,85.46,76.85,true,false,false
r_00027490,sku_26_07,детская гигиена,1,68.53,54.26,true,false,false
r_00027490,sku_23_08,детские каши,1,36.60,29.01,true,false,false
r_00027490,sku_23_09,детские каши,1,80.21,80.21,false,false,false
r_00027490,sku_03_10,хлеб,1,37.34,19.37,true,true,false
r_00027491,sku_14_00,снеки,1,119.43,119.43,false,false,false
r_00027491,sku_03_01,хлеб,1,158.11,129.89,true,false,false
r_00027491,sku_03_02,хлеб,1,119.72,101.07,true,false,false
r_00027491,sku_21_03,подгузники,1,196.77,162.99,true,false,false
r_00027491,sku_23_04,детские каши,1,103.49,103.49,false,false,false
r_00027492,sku_03_00,хлеб,1,31.32,25.39,true,false,false
r_00027492,sku_21_01,подгузники,1,23.95,21.32,true,false,false
r_00027492,sku_23_02,детские каши,1,21.12,21.12,false,false,false
r_00027492,sku_00_03,молочка,1,41.05,35.15,true,false,false
r_00027492,sku_26_04,детская гигиена,1,46.83,37.86,true,false,false
r_00027492,sku_23_05,детские каши,1,23.82,20.36,true,false,false
r_00027492,sku_00_06,молочка,1,38.01,33.37,true,false,false
r_00027492,sku_00_07,молочка,1,35.64,29.79,true,false,false
r_00027492,sku_23_08,детские каши,1,45.95,37.08,true,false,false
r_00027492,sku_00_09,молочка,1,45.69,27.78,true,true,false
r_00027492,sku_21_10,подгузники,1,33.53,33.53,false,false,false
r_00027524,sku_07_00,курица,1,132.07,132.07,false,false,false
r_00027524,sku_21_01,подгузники,1,123.45,123.45,false,false,false
r_00027524,sku_02_02,творог,1,89.58,76.26,true,false,false
r_00027524,sku_21_03,подгузники,1,129.59,129.59,false,false,false
r_00027524,sku_23_04,детские каши,1,159.06,159.06,false,false,false
r_00027524,sku_21_05,подгузники,1,105.29,105.29,false,false,false
r_00027524,sku_21_06,подгузники,1,98.62,98.62,false,false,false
r_00027525,sku_23_00,детские каши,1,81.41,72.02,true,false,false
r_00027525,sku_00_01,молочка,1,63.12,63.12,false,false,false
r_00027525,sku_18_02,замороженное,1,63.40,63.40,false,false,false
r_00027525,sku_21_03,подгузники,1,61.82,61.82,false,false,false
r_00027525,sku_17_04,сладкое,1,58.88,58.88,false,false,false
r_00027525,sku_00_05,молочка,1,96.14,96.14,false,false,false
r_00027525,sku_21_06,подгузники,1,108.64,108.64,false,false,false
r_00027525,sku_23_07,детские каши,1,54.21,54.21,false,false,false
r_00027526,sku_26_00,детская гигиена,1,133.26,133.26,false,false,false
r_00027526,sku_05_01,фрукты,1,102.70,102.70,false,false,false
r_00027526,sku_01_02,кефир/йогурты,1,189.45,189.45,false,false,false
r_00027526,sku_21_03,подгузники,1,204.37,204.37,false,false,false
r_00027526,sku_21_04,подгузники,1,185.34,185.34,false,false,false
r_00027527,sku_04_00,овощи,1,132.62,132.62,false,false,false
r_00027527,sku_05_01,фрукты,1,85.48,85.48,false,false,false
r_00027527,sku_00_02,молочка,1,141.20,141.20,false,false,false
r_00027527,sku_00_03,молочка,1,109.15,87.34,true,false,false
r_00027527,sku_21_04,подгузники,1,152.87,152.87,false,false,false
r_00027527,sku_21_05,подгузники,1,137.45,112.41,true,false,false
r_00027527,sku_21_06,подгузники,1,125.88,125.88,false,false,false
r_00027528,sku_21_00,подгузники,1,125.11,125.11,false,false,false
r_00027528,sku_22_01,детское пюре,1,130.54,118.46,true,false,false
r_00027528,sku_21_02,подгузники,1,114.75,114.75,false,false,false
r_00027528,sku_21_03,подгузники,1,159.53,135.92,true,false,false
r_00027528,sku_26_04,детская гигиена,1,110.59,110.59,false,false,false
r_00027528,sku_00_05,молочка,1,171.06,143.73,true,false,false
r_00027528,sku_21_06,подгузники,1,100.85,91.81,true,false,false
r_00027529,sku_21_00,подгузники,1,128.87,128.87,false,false,false
r_00027529,sku_05_01,фрукты,1,174.65,174.65,false,false,false
r_00027529,sku_24_02,детские творожки,1,158.82,129.96,true,false,false
r_00027529,sku_26_03,детская гигиена,1,77.69,77.69,false,false,false
r_00027529,sku_21_04,подгузники,1,154.69,154.69,false,false,false
r_00027530,sku_21_00,подгузники,1,68.97,58.20,true,false,false
r_00027530,sku_21_01,подгузники,1,75.59,67.13,true,false,false
r_00027530,sku_21_02,подгузники,1,98.59,81.89,true,false,false
r_00027530,sku_21_03,подгузники,1,120.62,120.62,false,false,false
r_00027530,sku_21_04,подгузники,1,57.69,52.26,true,false,false
r_00027530,sku_26_05,детская гигиена,1,134.41,110.04,true,false,false
r_00027530,sku_23_06,детские каши,1,58.26,45.66,true,false,false
r_00027530,sku_21_07,подгузники,1,129.58,106.52,true,false,false
r_00027530,sku_21_08,подгузники,1,84.00,84.00,false,false,false
r_00027531,sku_00_00,молочка,1,142.67,142.67,false,false,false
r_00027531,sku_21_01,подгузники,1,159.52,125.70,true,false,false
r_00027531,sku_21_02,подгузники,1,137.18,108.42,true,false,false
r_00027531,sku_21_03,подгузники,1,138.86,138.86,false,false,false
r_00027531,sku_23_04,детские каши,1,77.75,77.75,false,false,false
r_00027532,sku_26_00,детская гигиена,1,108.37,108.37,false,false,false
r_00027532,sku_21_01,подгузники,1,69.87,69.87,false,false,false
r_00027532,sku_21_02,подгузники,1,118.68,118.68,false,false,false
r_00027532,sku_26_03,детская гигиена,1,75.47,75.47,false,false,false
r_00027532,sku_21_04,подгузники,1,53.82,48.57,true,false,false
r_00027532,sku_18_05,замороженное,1,114.25,114.25,false,false,false
r_00027532,sku_26_06,детская гигиена,1,123.45,123.45,false,false,false
r_00027532,sku_21_07,подгузники,1,67.98,59.86,true,false,false
r_00027532,sku_21_08,подгузники,1,80.61,80.61,false,false,false
r_00027532,sku_21_09,подгузники,1,100.70,100.70,false,false,false
r_00027532,sku_21_10,подгузники,1,98.34,98.34,false,false,false
r_00027533,sku_21_00,подгузники,1,49.20,49.20,false,false,false
r_00027533,sku_21_01,подгузники,1,76.18,76.18,false,false,false
r_00027533,sku_18_02,замороженное,1,57.24,57.24,false,false,false
r_00027533,sku_10_03,макароны,1,59.06,47.77,true,false,false
r_00027533,sku_21_04,подгузники,1,67.17,56.68,true,false,false
r_00027533,sku_00_05,молочка,1,66.94,66.94,false,false,false
r_00027533,sku_00_06,молочка,1,69.32,36.55,false,true,false
r_00027533,sku_21_07,подгузники,1,59.26,59.26,false,false,false
r_00027533,sku_21_08,подгузники,1,105.53,105.53,false,false,false
r_00027533,sku_21_09,подгузники,1,112.91,100.92,true,false,false
r_00027533,sku_21_10,подгузники,1,79.12,79.12,false,false,false
r_00027534,sku_21_00,подгузники,1,94.96,94.96,false,false,false
r_00027534,sku_23_01,детские каши,1,49.42,49.42,false,false,false
r_00027534,sku_21_02,подгузники,1,118.06,118.06,false,false,false
r_00027534,sku_21_03,подгузники,1,66.00,66.00,false,false,false
r_00027534,sku_21_04,подгузники,1,78.33,78.33,false,false,false
r_00027534,sku_21_05,подгузники,1,68.01,58.02,true,false,false
r_00027534,sku_28_06,табак,1,119.69,119.69,false,false,true
r_00027534,sku_11_07,консервы,1,108.16,94.39,true,false,false
r_00027534,sku_21_08,подгузники,1,91.90,91.90,false,false,false
r_00027534,sku_26_09,детская гигиена,1,97.98,97.98,false,false,false
r_00027534,sku_05_10,фрукты,1,65.83,59.97,true,false,false
r_00027535,sku_05_00,фрукты,1,228.45,181.84,true,false,false
r_00027535,sku_00_01,молочка,1,140.79,140.79,false,false,false
r_00027535,sku_21_02,подгузники,1,125.13,102.71,true,false,false
r_00027535,sku_21_03,подгузники,1,162.67,137.63,true,false,false
r_00027535,sku_00_04,молочка,1,148.37,148.37,false,false,false
r_00027535,sku_00_05,молочка,1,87.42,87.42,false,false,false
r_00027536,sku_05_00,фрукты,1,65.42,65.42,false,false,false
r_00027536,sku_21_01,подгузники,1,101.93,101.93,false,false,false
r_00027536,sku_21_02,подгузники,1,64.54,64.54,false,false,false
r_00027536,sku_18_03,замороженное,1,86.37,86.37,false,false,false
r_00027536,sku_21_04,подгузники,1,88.31,88.31,false,false,false
r_00027536,sku_21_05,подгузники,1,97.46,97.46,false,false,false
r_00027536,sku_21_06,подгузники,1,69.29,57.09,true,false,false
r_00027536,sku_25_07,заменители грудного молока,1,51.40,51.40,false,false,true
r_00027536,sku_05_08,фрукты,1,84.63,84.63,false,false,false
r_00027536,sku_00_09,молочка,1,71.48,71.48,false,false,false
r_00027536,sku_15_10,напитки,1,93.61,75.65,true,false,false
r_00027537,sku_26_00,детская гигиена,1,137.56,118.66,true,false,false
r_00027537,sku_21_01,подгузники,1,108.59,108.59,false,false,false
r_00027537,sku_21_02,подгузники,1,105.17,105.17,false,false,false
r_00027537,sku_21_03,подгузники,1,160.15,137.31,true,false,false
r_00027537,sku_21_04,подгузники,1,264.11,264.11,false,false,false
r_00027537,sku_21_05,подгузники,1,103.02,82.22,true,false,false
r_00027537,sku_21_06,подгузники,1,123.36,123.36,false,false,false
r_00027538,sku_21_00,подгузники,1,207.26,207.26,false,false,false
r_00027538,sku_23_01,детские каши,1,158.41,158.41,false,false,false
r_00027538,sku_00_02,молочка,1,258.87,168.07,false,true,false
r_00027538,sku_21_03,подгузники,1,142.97,122.50,true,false,false
r_00027538,sku_21_04,подгузники,1,113.02,113.02,false,false,false
r_00027538,sku_00_05,молочка,1,165.54,165.54,false,false,false
r_00027538,sku_00_06,молочка,1,203.82,203.82,false,false,false
r_00027539,sku_00_00,молочка,1,70.77,70.77,false,false,false
r_00027539,sku_21_01,подгузники,1,90.37,81.16,true,false,false
r_00027539,sku_00_02,молочка,1,141.35,122.98,true,false,false
r_00027539,sku_21_03,подгузники,1,139.82,139.82,false,false,false
r_00027539,sku_26_04,детская гигиена,1,111.51,111.51,false,false,false
r_00027539,sku_21_05,подгузники,1,56.25,56.25,false,false,false
r_00027540,sku_21_00,подгузники,1,64.15,64.15,false,false,false
r_00027540,sku_21_01,подгузники,1,66.67,66.67,false,false,false
r_00027540,sku_21_02,подгузники,1,64.08,64.08,false,false,false
r_00027540,sku_05_03,фрукты,1,55.12,46.20,true,false,false
r_00027540,sku_21_04,подгузники,1,68.73,60.10,true,false,false
r_00027540,sku_00_05,молочка,1,49.52,49.52,false,false,false
r_00027540,sku_21_06,подгузники,1,43.42,43.42,false,false,false
r_00027540,sku_00_07,молочка,1,50.67,50.67,false,false,false
r_00027540,sku_26_08,детская гигиена,1,61.84,61.84,false,false,false
r_00027540,sku_27_09,алкоголь,1,71.75,62.16,true,false,true
r_00027541,sku_26_00,детская гигиена,1,111.86,111.86,false,false,false
r_00027541,sku_10_01,макароны,1,74.70,63.96,true,false,false
r_00027541,sku_21_02,подгузники,1,103.46,103.46,false,false,false
r_00027541,sku_21_03,подгузники,1,107.53,107.53,false,false,false
r_00027541,sku_05_04,фрукты,1,82.35,71.72,true,false,false
r_00027541,sku_23_05,детские каши,1,105.66,105.66,false,false,false
r_00027541,sku_21_06,подгузники,1,119.59,119.59,false,false,false
r_00027541,sku_26_07,детская гигиена,1,120.46,102.98,true,false,false
r_00027541,sku_04_08,овощи,1,126.03,126.03,false,false,false
r_00027541,sku_26_09,детская гигиена,1,93.78,93.78,false,false,false
r_00027542,sku_21_00,подгузники,1,89.93,89.93,false,false,false
r_00027542,sku_21_01,подгузники,1,102.74,102.74,false,false,false
r_00027542,sku_05_02,фрукты,1,46.69,46.69,false,false,false
r_00027542,sku_15_03,напитки,1,48.79,48.79,false,false,false
r_00027542,sku_23_04,детские каши,1,77.73,77.73,false,false,false
r_00027542,sku_05_05,фрукты,1,65.03,65.03,false,false,false
r_00027542,sku_21_06,подгузники,1,112.62,96.88,true,false,false
r_00027542,sku_05_07,фрукты,1,89.08,89.08,false,false,false
r_00027543,sku_20_00,гигиена,1,84.44,84.44,false,false,false
r_00027543,sku_23_01,детские каши,1,108.57,88.50,true,false,false
r_00027543,sku_21_02,подгузники,1,65.28,65.28,false,false,false
r_00027543,sku_23_03,детские каши,1,101.88,90.41,true,false,false
r_00027543,sku_21_04,подгузники,1,85.36,85.36,false,false,false
r_00027543,sku_21_05,подгузники,1,76.92,68.89,true,false,false
r_00027543,sku_21_06,подгузники,1,123.28,123.28,false,false,false
r_00027543,sku_26_07,детская гигиена,1,61.05,61.05,false,false,false
r_00027543,sku_21_08,подгузники,1,55.59,55.59,false,false,false
r_00027544,sku_23_00,детские каши,1,141.90,118.47,true,false,false
r_00027544,sku_05_01,фрукты,1,173.81,173.81,false,false,false
r_00027544,sku_21_02,подгузники,1,253.94,253.94,false,false,false
r_00027544,sku_21_03,подгузники,1,236.95,236.95,false,false,false
r_00027544,sku_21_04,подгузники,1,220.14,220.14,false,false,false
r_00027545,sku_23_00,детские каши,1,48.85,48.85,false,false,false
r_00027545,sku_21_01,подгузники,1,82.09,82.09,false,false,false
r_00027545,sku_21_02,подгузники,1,43.38,43.38,false,false,false
r_00027545,sku_00_03,молочка,1,67.52,67.52,false,false,false
r_00027545,sku_00_04,молочка,1,54.24,54.24,false,false,false
r_00027545,sku_21_05,подгузники,1,92.75,92.75,false,false,false
r_00027545,sku_18_06,замороженное,1,106.02,106.02,false,false,false
r_00027545,sku_00_07,молочка,1,63.65,58.05,true,false,false
r_00027545,sku_01_08,кефир/йогурты,1,86.94,86.94,false,false,false
r_00027545,sku_21_09,подгузники,1,73.60,73.60,false,false,false
r_00027546,sku_26_00,детская гигиена,1,189.14,189.14,false,false,false
r_00027546,sku_21_01,подгузники,1,216.23,177.81,true,false,false
r_00027546,sku_21_02,подгузники,1,213.59,213.59,false,false,false
r_00027546,sku_05_03,фрукты,1,225.32,225.32,false,false,false
r_00027546,sku_23_04,детские каши,1,172.86,155.73,true,false,false
r_00027547,sku_26_00,детская гигиена,1,104.43,104.43,false,false,false
r_00027547,sku_21_01,подгузники,1,105.00,94.81,true,false,false
r_00027547,sku_21_02,подгузники,1,101.75,87.55,true,false,false
r_00027547,sku_21_03,подгузники,1,123.42,112.49,true,false,false
r_00027547,sku_00_04,молочка,1,49.91,49.91,false,false,false
r_00027547,sku_17_05,сладкое,1,123.71,123.71,false,false,false
r_00027547,sku_26_06,детская гигиена,1,117.00,117.00,false,false,false
r_00027564,sku_23_00,детские каши,1,213.69,190.45,true,false,false
r_00027564,sku_00_01,молочка,1,100.13,80.32,true,false,false
r_00027564,sku_24_02,детские творожки,1,226.46,226.46,false,false,false
r_00027564,sku_23_03,детские каши,1,221.24,203.02,true,false,false
r_00027564,sku_21_04,подгузники,1,154.39,123.61,true,false,false
r_00027565,sku_03_00,хлеб,1,166.21,96.92,false,true,false
r_00027565,sku_09_01,крупы,1,199.96,170.90,true,false,false
r_00027565,sku_00_02,молочка,1,148.14,148.14,false,false,false
r_00027565,sku_21_03,подгузники,1,176.14,142.96,true,false,false
r_00027565,sku_21_04,подгузники,1,167.77,167.77,false,false,false
r_00027565,sku_05_05,фрукты,1,148.32,148.32,false,false,false
r_00027565,sku_26_06,детская гигиена,1,186.46,149.74,true,false,false
r_00027566,sku_03_00,хлеб,1,117.59,117.59,false,false,false
r_00027566,sku_22_01,детское пюре,1,133.39,111.59,true,false,false
r_00027566,sku_21_02,подгузники,1,75.15,59.72,true,false,false
r_00027566,sku_21_03,подгузники,1,111.13,89.50,true,false,false
r_00027566,sku_27_04,алкоголь,1,73.57,73.57,false,false,true
r_00027566,sku_21_05,подгузники,1,125.31,109.38,true,false,false
r_00027566,sku_00_06,молочка,1,110.34,110.34,false,false,false
r_00027566,sku_00_07,молочка,1,119.38,119.38,false,false,false
r_00027567,sku_14_00,снеки,1,84.16,76.47,true,false,false
r_00027567,sku_23_01,детские каши,1,59.69,49.18,true,false,false
r_00027567,sku_21_02,подгузники,1,61.62,61.62,false,false,false
r_00027567,sku_26_03,детская гигиена,1,97.73,87.16,true,false,false
r_00027567,sku_16_04,кофе/чай,1,130.79,116.25,true,false,false
r_00027567,sku_26_05,детская гигиена,1,79.46,79.46,false,false,false
r_00027567,sku_26_06,детская гигиена,1,111.22,97.10,true,false,false
r_00027567,sku_25_07,заменители грудного молока,1,128.08,128.08,false,false,true
r_00027568,sku_26_00,детская гигиена,1,123.98,110.49,true,false,false
r_00027568,sku_22_01,детское пюре,1,96.99,87.23,true,false,false
r_00027568,sku_05_02,фрукты,1,120.15,101.44,true,false,false
r_00027568,sku_00_03,молочка,1,138.89,138.89,false,false,false
r_00027568,sku_26_04,детская гигиена,1,91.61,82.31,true,false,false
r_00027568,sku_21_05,подгузники,1,125.96,106.19,true,false,false
r_00027568,sku_26_06,детская гигиена,1,131.65,131.65,false,false,false
r_00027568,sku_26_07,детская гигиена,1,60.58,60.58,false,false,false
r_00027569,sku_00_00,молочка,1,111.53,88.86,true,false,false
r_00027569,sku_03_01,хлеб,1,113.17,113.17,false,false,false
r_00027569,sku_00_02,молочка,1,88.10,70.81,true,false,false
r_00027569,sku_23_03,детские каши,1,106.71,106.71,false,false,false
r_00027569,sku_26_04,детская гигиена,1,171.81,154.49,true,false,false
r_00027569,sku_04_05,овощи,1,107.64,89.51,true,false,false
r_00027569,sku_28_06,табак,1,72.35,63.81,true,false,true
r_00027570,sku_00_00,молочка,1,90.46,81.99,true,false,false
r_00027570,sku_26_01,детская гигиена,1,87.82,87.82,false,false,false
r_00027570,sku_21_02,подгузники,1,83.20,83.20,false,false,false
r_00027570,sku_24_03,детские творожки,1,77.71,69.25,true,false,false
r_00027570,sku_26_04,детская гигиена,1,61.71,55.75,true,false,false
r_00027570,sku_03_05,хлеб,1,85.17,85.17,false,false,false
r_00027570,sku_26_06,детская гигиена,1,92.56,92.56,false,false,false
r_00027570,sku_26_07,детская гигиена,1,57.27,51.02,true,false,false
r_00027570,sku_03_08,хлеб,1,36.44,36.44,false,false,false
r_00027570,sku_03_09,хлеб,1,73.41,49.27,false,true,false
r_00027571,sku_17_00,сладкое,1,85.05,70.83,true,false,false
r_00027571,sku_01_01,кефир/йогурты,1,149.96,122.44,true,false,false
r_00027571,sku_03_02,хлеб,1,65.84,35.40,true,true,false
r_00027571,sku_23_03,детские каши,1,66.90,52.78,true,false,false
r_00027571,sku_26_04,детская гигиена,1,72.78,72.78,false,false,false
r_00027571,sku_18_05,замороженное,1,109.65,109.65,false,false,false
r_00027571,sku_26_06,детская гигиена,1,134.50,134.50,false,false,false
r_00027572,sku_21_00,подгузники,1,146.20,146.20,false,false,false
r_00027572,sku_03_01,хлеб,1,92.70,92.70,false,false,false
r_00027572,sku_01_02,кефир/йогурты,1,150.38,134.09,true,false,false
r_00027572,sku_19_03,бытовая химия,1,166.35,166.35,false,false,false
r_00027572,sku_05_04,фрукты,1,167.51,167.51,false,false,false
r_00027572,sku_21_05,подгузники,1,110.57,89.41,true,false,false
r_00027573,sku_15_00,напитки,1,103.58,87.85,true,false,false
r_00027573,sku_23_01,детские каши,1,111.58,111.58,false,false,false
r_00027573,sku_17_02,сладкое,1,107.71,89.42,true,false,false
r_00027573,sku_21_03,подгузники,1,52.30,46.64,true,false,false
r_00027573,sku_23_04,детские каши,1,124.75,124.75,false,false,false
r_00027573,sku_26_05,детская гигиена,1,76.78,76.78,false,false,false
r_00027573,sku_23_06,детские каши,1,78.11,78.11,false,false,false
r_00027573,sku_03_07,хлеб,1,117.64,117.64,false,false,false
r_00027573,sku_21_08,подгузники,1,122.04,122.04,false,false,false
r_00027574,sku_13_00,выпечка,1,192.10,114.57,true,true,false
r_00027574,sku_19_01,бытовая химия,1,157.14,135.46,true,false,false
r_00027574,sku_21_02,подгузники,1,200.05,167.24,true,false,false
r_00027574,sku_26_03,детская гигиена,1,148.92,148.92,false,false,false
r_00027574,sku_23_04,детские каши,1,130.79,110.37,true,false,false
r_00027574,sku_21_05,подгузники,1,160.77,147.68,true,false,false
r_00027575,sku_21_00,подгузники,1,98.31,82.12,true,false,false
r_00027575,sku_00_01,молочка,1,56.66,56.66,false,false,false
r_00027575,sku_19_02,бытовая химия,1,52.07,45.86,true,false,false
r_00027575,sku_00_03,молочка,1,110.03,99.90,true,false,false
r_00027575,sku_03_04,хлеб,1,104.70,84.34,true,false,false
r_00027575,sku_09_05,крупы,1,58.00,58.00,false,false,false
r_00027575,sku_26_06,детская гигиена,1,89.66,89.66,false,false,false
r_00027575,sku_20_07,гигиена,1,59.45,59.45,false,false,false
r_00027575,sku_03_08,хлеб,1,78.68,78.68,false,false,false
r_00027575,sku_21_09,подгузники,1,105.95,105.95,false,false,false
r_00027575,sku_26_10,детская гигиена,1,108.55,108.55,false,false,false
r_00027576,sku_21_00,подгузники,1,129.85,129.85,false,false,false
r_00027576,sku_00_01,молочка,1,76.87,76.87,false,false,false
r_00027576,sku_03_02,хлеб,1,129.15,129.15,false,false,false
r_00027576,sku_03_03,хлеб,1,80.43,63.48,true,false,false
r_00027576,sku_21_04,подгузники,1,123.30,104.46,true,false,false
r_00027576,sku_02_05,творог,1,87.91,87.91,false,false,false
r_00027577,sku_06_00,мясо,1,156.18,156.18,false,false,false
r_00027577,sku_14_01,снеки,1,145.34,124.38,true,false,false
r_00027577,sku_23_02,детские каши,1,212.27,212.27,false,false,false
r_00027577,sku_04_03,овощи,1,136.88,136.88,false,false,false
r_00027577,sku_21_04,подгузники,1,106.68,106.68,false,false,false
r_00027577,sku_26_05,детская гигиена,1,111.11,111.11,false,false,false
r_00027577,sku_17_06,сладкое,1,230.16,230.16,false,false,false
r_00027578,sku_23_00,детские каши,1,126.86,111.94,true,false,false
r_00027578,sku_26_01,детская гигиена,1,95.19,79.78,true,false,false
r_00027578,sku_03_02,хлеб,1,118.58,118.58,false,false,false
r_00027578,sku_23_03,детские каши,1,142.91,142.91,false,false,false
r_00027578,sku_21_04,подгузники,1,118.77,118.77,false,false,false
r_00027578,sku_00_05,молочка,1,136.59,136.59,false,false,false
r_00027579,sku_23_00,детские каши,1,94.02,94.02,false,false,false
r_00027579,sku_26_01,детская гигиена,1,155.73,155.73,false,false,false
r_00027579,sku_03_02,хлеб,1,151.09,125.10,true,false,false
r_00027579,sku_00_03,молочка,1,191.79,100.33,true,true,false
r_00027579,sku_00_04,молочка,1,77.03,77.03,false,false,false
r_00027580,sku_03_00,хлеб,1,90.83,90.83,false,false,false
r_00027580,sku_21_01,подгузники,1,71.24,71.24,false,false,false
r_00027580,sku_23_02,детские каши,1,87.79,87.79,false,false,false
r_00027580,sku_26_03,детская гигиена,1,65.59,54.22,true,false,false
r_00027580,sku_05_04,фрукты,1,79.60,42.31,false,true,false
