receipt_id,family_id,user_id,week,network_home,check_total_rub,savings_rub,items_count
r_00022960,family_001116,u_001116,2026-W30,ТС5,434.46,32.38,6
r_00022961,family_001116,u_001116,2026-W31,ТС5,607.88,17.64,5
r_00022962,family_001116,u_001116,2026-W31,ТС5,728.54,29.37,6
r_00022963,family_001116,u_001116,2026-W32,ТС5,495.90,57.93,5
r_00022964,family_001116,u_001116,2026-W32,ТС5,659.09,0.00,5
r_00022965,family_001116,u_001116,2026-W32,ТС5,515.49,34.57,10
r_00022966,family_001116,u_001116,2026-W33,ТС5,499.80,12.81,5
r_00022967,family_001116,u_001116,2026-W33,ТС5,613.86,34.69,9
r_00022968,family_001116,u_001116,2026-W34,ТС5,484.26,34.73,7
r_00022969,family_001116,u_001116,2026-W34,ТС5,468.99,32.71,6
r_00022970,family_001116,u_001116,2026-W35,ТС5,596.56,13.61,7
r_00022971,family_001116,u_001116,2026-W35,ТС5,490.91,29.57,11
r_00022972,family_001116,u_001116,2026-W36,ТС5,585.26,0.00,6
r_00022973,family_001116,u_001116,2026-W36,ТС5,684.21,37.69,8
r_00022974,family_001117,u_001117,2026-W25,ТС5,460.34,8.33,5
r_00022975,family_001117,u_001117,2026-W26,ТС5,569.20,13.68,5
r_00022976,family_001117,u_001117,2026-W27,ТС5,580.17,53.77,10
r_00022977,family_001117,u_001117,2026-W27,ТС5,566.07,12.84,7
r_00022978,family_001117,u_001117,2026-W28,ТС5,599.51,32.24,8
r_00022979,family_001117,u_001117,2026-W29,ТС5,655.75,45.12,6
r_00022980,family_001117,u_001117,2026-W30,ТС5,325.44,15.07,6
r_00022981,family_001117,u_001117,2026-W30,ТС5,397.11,29.67,11
r_00022982,family_001117,u_001117,2026-W31,ТС5,562.19,16.40,9
r_00022983,family_001117,u_001117,2026-W32,ТС5,529.07,19.33,9
r_00022984,family_001117,u_001117,2026-W33,ТС5,564.26,45.92,6
r_00022985,family_001117,u_001117,2026-W34,ТС5,493.18,38.42,9
r_00022986,family_001117,u_001117,2026-W35,ТС5,521.27,9.15,7
r_00022987,family_001117,u_001117,2026-W35,ТС5,541.69,10.70,6
r_00022988,family_001117,u_001117,2026-W35,ТС5,525.71,53.59,11
r_00022989,family_001117,u_001117,2026-W36,ТС5,368.28,34.73,11
r_00022990,family_001118,u_001118,2026-W25,ТС5,371.68,37.06,6
r_00022991,family_001118,u_001118,2026-W26,ТС5,687.97,37.07,6
r_00022992,family_001118,u_001118,2026-W27,ТС5,455.99,30.38,6
r_00022993,family_001118,u_001118,2026-W28,ТС5,539.21,39.12,11
r_00022994,family_001118,u_001118,2026-W28,ТС5,478.34,24.55,11
r_00022995,family_001118,u_001118,2026-W29,ТС5,519.89,8.41,7
r_00022996,family_001118,u_001118,2026-W29,ТС5,724.91,4.45,10
r_00022997,family_001118,u_001118,2026-W30,ТС5,594.56,28.25,5
r_00022998,family_001118,u_001118,2026-W31,ТС5,613.76,24.77,11
r_00022999,family_001118,u_001118,2026-W31,ТС5,463.13,17.12,9
r_00023000,family_001118,u_001118,2026-W32,ТС5,488.77,51.35,11
r_00023001,family_001118,u_001118,2026-W33,ТС5,557.00,46.00,9
r_00023002,family_001118,u_001118,2026-W34,ТС5,463.23,49.07,8
r_00023003,family_001118,u_001118,2026-W34,ТС5,639.20,51.29,9
r_00023004,family_001118,u_001118,2026-W35,ТС5,635.85,20.74,6
r_00023005,family_001118,u_001118,2026-W35,ТС5,456.22,27.39,9
r_00023006,family_001118,u_001118,2026-W36,ТС5,514.66,19.13,5
r_00023007,family_001119,u_001119,2026-W25,ТСЧ,563.50,30.14,9
r_00023008,family_001119,u_001119,2026-W25,ТСЧ,684.04,0.00,6
r_00023009,family_001119,u_001119,2026-W26,ТСЧ,859.06,14.05,11
r_00023010,family_001119,u_001119,2026-W27,ТСЧ,767.00,58.13,9
r_00023011,family_001119,u_001119,2026-W28,ТСЧ,728.39,0.00,5
r_00023012,family_001119,u_001119,2026-W30,ТСЧ,564.03,0.00,5
r_00023013,family_001119,u_001119,2026-W31,ТСЧ,731.60,34.59,10
r_00023014,family_001119,u_001119,2026-W32,ТСЧ,742.07,86.20,11
r_00023015,family_001119,u_001119,2026-W34,ТСЧ,857.27,35.12,7
r_00023016,family_001119,u_001119,2026-W35,ТСЧ,763.92,34.46,7
r_00023017,family_001120,u_001120,2026-W26,ТСЧ,661.40,28.15,7
r_00023018,family_001120,u_001120,2026-W27,ТСЧ,616.64,49.75,10
r_00023019,family_001120,u_001120,2026-W28,ТСЧ,534.73,6.20,9
r_00023020,family_001120,u_001120,2026-W29,ТСЧ,546.33,21.74,7
r_00023021,family_001120,u_001120,2026-W30,ТСЧ,823.64,0.00,5
r_00023022,family_001120,u_001120,2026-W31,ТСЧ,761.63,0.00,10
r_00023023,family_001120,u_001120,2026-W33,ТСЧ,750.43,26.96,9
r_00023024,family_001120,u_001120,2026-W34,ТСЧ,759.58,16.07,11
r_00023025,family_001120,u_001120,2026-W34,ТСЧ,605.70,25.03,6
r_00023026,family_001120,u_001120,2026-W36,ТСЧ,659.33,23.43,10
r_00023027,family_001121,u_001121,2026-W25,ТС5,568.48,46.32,10
r_00023028,family_001121,u_001121,2026-W25,ТС5,542.70,49.75,6
r_00023029,family_001121,u_001121,2026-W26,ТС5,464.62,22.38,9
r_00023030,family_001121,u_001121,2026-W26,ТС5,658.22,59.44,8
r_00023031,family_001121,u_001121,2026-W27,ТС5,564.96,40.49,10
r_00023032,family_001121,u_001121,2026-W28,ТС5,533.35,50.75,8
r_00023033,family_001121,u_001121,2026-W28,ТС5,667.67,19.76,7
r_00023034,family_001121,u_001121,2026-W29,ТС5,636.46,55.59,8
r_00023035,family_001121,u_001121,2026-W29,ТС5,478.97,71.98,10
r_00023036,family_001121,u_001121,2026-W30,ТС5,503.79,54.24,7
r_00023037,family_001121,u_001121,2026-W30,ТС5,728.64,67.00,6
r_00023038,family_001121,u_001121,2026-W30,ТС5,722.27,13.56,9
r_00023039,family_001121,u_001121,2026-W31,ТС5,561.57,36.64,10
r_00023040,family_001121,u_001121,2026-W31,ТС5,668.71,44.43,10
r_00023041,family_001121,u_001121,2026-W32,ТС5,853.76,74.93,7
r_00023042,family_001121,u_001121,2026-W33,ТС5,789.55,42.79,8
r_00023043,family_001121,u_001121,2026-W33,ТС5,786.35,0.00,6
r_00023044,family_001121,u_001121,2026-W34,ТС5,698.11,35.38,9
r_00023045,family_001121,u_001121,2026-W34,ТС5,665.86,105.19,8
r_00023046,family_001121,u_001121,2026-W35,ТС5,831.68,104.06,11
r_00023047,family_001121,u_001121,2026-W35,ТС5,501.57,61.26,9
r_00023048,family_001121,u_001121,2026-W36,ТС5,515.30,31.79,11
r_00023049,family_001121,u_001121,2026-W36,ТС5,641.61,25.09,10
r_00023050,family_001122,u_001122,2026-W25,ТСЧ,621.34,25.47,7
r_00023051,family_001122,u_001122,2026-W25,ТСЧ,525.03,51.11,10
r_00023052,family_001122,u_001122,2026-W25,ТСЧ,766.78,29.00,8
r_00023053,family_001122,u_001122,2026-W25,ТСЧ,676.17,42.74,6
r_00023054,family_001122,u_001122,2026-W26,ТСЧ,733.08,53.61,11
r_00023055,family_001122,u_001122,2026-W26,ТСЧ,568.00,22.20,7
r_00023056,family_001122,u_001122,2026-W26,ТСЧ,934.69,26.30,10
r_00023057,family_001122,u_001122,2026-W26,ТСЧ,672.58,25.43,11
r_00023058,family_001122,u_001122,2026-W27,ТСЧ,442.83,33.93,10
r_00023059,family_001122,u_001122,2026-W27,ТСЧ,652.54,36.52,8
r_00023060,family_001122,u_001122,2026-W27,ТСЧ,741.35,64.41,9
r_00023061,family_001122,u_001122,2026-W27,ТСЧ,993.49,0.00,8
r_00023062,family_001122,u_001122,2026-W28,ТСЧ,726.83,73.64,9
r_00023063,family_001122,u_001122,2026-W28,ТСЧ,853.09,52.71,11
r_00023064,family_001122,u_001122,2026-W28,ТСЧ,621.41,106.15,7
r_00023065,family_001122,u_001122,2026-W28,ТСЧ,756.71,0.00,5
r_00023066,family_001122,u_001122,2026-W29,ТСЧ,873.12,0.00,8
r_00023067,family_001122,u_001122,2026-W29,ТСЧ,544.80,27.78,9
r_00023068,family_001122,u_001122,2026-W29,ТСЧ,573.28,42.49,9
r_00023069,family_001122,u_001122,2026-W29,ТСЧ,557.78,21.74,9
r_00023070,family_001122,u_001122,2026-W30,ТСЧ,789.21,0.00,11
r_00023071,family_001122,u_001122,2026-W30,ТСЧ,691.09,45.97,6
r_00023072,family_001122,u_001122,2026-W30,ТСЧ,641.33,11.55,6
r_00023073,family_001122,u_001122,2026-W31,ТСЧ,551.41,12.95,6
r_00023074,family_001122,u_001122,2026-W31,ТСЧ,656.43,68.49,5
r_00023075,family_001122,u_001122,2026-W31,ТСЧ,625.02,66.12,6
r_00023076,family_001122,u_001122,2026-W32,ТСЧ,744.52,58.75,6
r_00023077,family_001122,u_001122,2026-W32,ТСЧ,589.89,23.98,6
r_00023078,family_001122,u_001122,2026-W32,ТСЧ,646.27,17.94,9
r_00023079,family_001122,u_001122,2026-W32,ТСЧ,494.14,4.62,9
r_00023080,family_001122,u_001122,2026-W33,ТСЧ,625.71,26.78,5
r_00023081,family_001122,u_001122,2026-W33,ТСЧ,676.22,40.26,11
r_00023082,family_001122,u_001122,2026-W33,ТСЧ,558.95,55.16,7
r_00023083,family_001122,u_001122,2026-W33,ТСЧ,587.15,33.88,6
r_00023084,family_001122,u_001122,2026-W34,ТСЧ,678.84,28.19,7
r_00023085,family_001122,u_001122,2026-W34,ТСЧ,693.68,55.08,9
r_00023086,family_001122,u_001122,2026-W34,ТСЧ,291.26,12.80,9
r_00023087,family_001122,u_001122,2026-W35,ТСЧ,784.42,49.75,6
r_00023088,family_001122,u_001122,2026-W35,ТСЧ,650.00,8.70,8
r_00023089,family_001122,u_001122,2026-W35,ТСЧ,838.87,22.31,9
r_00023090,family_001122,u_001122,2026-W36,ТСЧ,743.10,49.89,9
r_00023091,family_001122,u_001122,2026-W36,ТСЧ,803.19,26.65,5
r_00023092,family_001122,u_001122,2026-W36,ТСЧ,680.66,17.98,8
r_00023093,family_001122,u_001122,2026-W36,ТСЧ,728.71,35.50,9
r_00023094,family_001123,u_001123,2026-W25,ТС5,411.79,38.97,10
r_00023095,family_001123,u_001123,2026-W25,ТС5,592.71,48.31,6
r_00023096,family_001123,u_001123,2026-W26,ТС5,594.90,41.27,10
r_00023097,family_001123,u_001123,2026-W26,ТС5,646.81,35.45,10
r_00023098,family_001123,u_001123,2026-W26,ТС5,654.31,21.63,6
r_00023099,family_001123,u_001123,2026-W26,ТС5,596.22,34.78,7
r_00023100,family_001123,u_001123,2026-W27,ТС5,625.25,33.12,6
r_00023101,family_001123,u_001123,2026-W27,ТС5,375.40,34.46,9
r_00023102,family_001123,u_001123,2026-W27,ТС5,701.93,87.27,10
r_00023103,family_001123,u_001123,2026-W28,ТС5,425.31,25.67,7
r_00023104,family_001123,u_001123,2026-W28,ТС5,402.96,19.11,11
r_00023105,family_001123,u_001123,2026-W28,ТС5,664.48,54.28,8
r_00023106,family_001123,u_001123,2026-W29,ТС5,769.18,57.25,9
r_00023107,family_001123,u_001123,2026-W29,ТС5,638.20,69.64,5
r_00023108,family_001123,u_001123,2026-W30,ТС5,750.91,52.52,9
r_00023109,family_001123,u_001123,2026-W30,ТС5,600.87,33.82,8
r_00023110,family_001123,u_001123,2026-W31,ТС5,583.30,30.56,10
r_00023111,family_001123,u_001123,2026-W31,ТС5,688.78,70.96,5
r_00023112,family_001123,u_001123,2026-W31,ТС5,677.58,7.97,9
r_00023113,family_001123,u_001123,2026-W32,ТС5,451.65,21.99,9
r_00023114,family_001123,u_001123,2026-W32,ТС5,715.86,32.55,6
r_00023115,family_001123,u_001123,2026-W32,ТС5,338.87,47.70,10
r_00023116,family_001123,u_001123,2026-W33,ТС5,597.14,20.65,11
r_00023117,family_001123,u_001123,2026-W33,ТС5,659.58,51.21,5
r_00023118,family_001123,u_001123,2026-W33,ТС5,627.59,19.19,6
r_00023119,family_001123,u_001123,2026-W34,ТС5,634.82,23.81,11
r_00023120,family_001123,u_001123,2026-W34,ТС5,494.62,17.09,9
r_00023121,family_001123,u_001123,2026-W34,ТС5,729.11,63.66,8
r_00023122,family_001123,u_001123,2026-W35,ТС5,679.26,13.19,8
r_00023123,family_001123,u_001123,2026-W35,ТС5,713.97,35.83,6
r_00023124,family_001123,u_001123,2026-W35,ТС5,631.67,14.47,11
r_00023125,family_001123,u_001123,2026-W36,ТС5,575.22,20.12,6
r_00023126,family_001124,u_001124,2026-W25,ТСЧ,937.00,84.41,8
r_00023127,family_001124,u_001124,2026-W25,ТСЧ,800.48,32.81,8
r_00023128,family_001124,u_001124,2026-W25,ТСЧ,803.52,71.75,11
r_00023129,family_001124,u_001124,2026-W26,ТСЧ,626.35,69.35,5
r_00023130,family_001124,u_001124,2026-W26,ТСЧ,550.05,21.70,10
r_00023131,family_001124,u_001124,2026-W26,ТСЧ,520.39,51.83,8
r_00023132,family_001124,u_001124,2026-W27,ТСЧ,803.90,31.06,7
r_00023133,family_001124,u_001124,2026-W27,ТСЧ,371.72,10.06,9
r_00023134,family_001124,u_001124,2026-W27,ТСЧ,681.59,25.36,7
r_00023135,family_001124,u_001124,2026-W27,ТСЧ,677.67,27.64,7
r_00023136,family_001124,u_001124,2026-W27,ТСЧ,583.08,32.31,7
r_00023137,family_001124,u_001124,2026-W28,ТСЧ,686.81,17.13,6
r_00023138,family_001124,u_001124,2026-W28,ТСЧ,733.64,30.98,8
r_00023139,family_001124,u_001124,2026-W28,ТСЧ,801.79,46.12,11
r_00023140,family_001124,u_001124,2026-W28,ТСЧ,651.41,28.51,7
r_00023141,family_001124,u_001124,2026-W29,ТСЧ,800.33,25.60,10
r_00023142,family_001124,u_001124,2026-W29,ТСЧ,556.03,25.33,6
r_00023143,family_001124,u_001124,2026-W29,ТСЧ,688.53,0.00,7
r_00023144,family_001124,u_001124,2026-W30,ТСЧ,693.94,42.17,6
r_00023145,family_001124,u_001124,2026-W30,ТСЧ,287.76,55.09,5
r_00023146,family_001124,u_001124,2026-W31,ТСЧ,662.95,7.86,7
r_00023147,family_001124,u_001124,2026-W31,ТСЧ,526.41,26.76,5
r_00023148,family_001124,u_001124,2026-W31,ТСЧ,663.88,44.01,11
r_00023149,family_001124,u_001124,2026-W32,ТСЧ,641.97,38.33,11
r_00023150,family_001124,u_001124,2026-W32,ТСЧ,908.10,42.81,9
r_00023151,family_001124,u_001124,2026-W32,ТСЧ,540.78,26.09,10
r_00023152,family_001124,u_001124,2026-W33,ТСЧ,513.23,32.84,6
r_00023153,family_001124,u_001124,2026-W33,ТСЧ,509.66,30.07,5
r_00023154,family_001124,u_001124,2026-W33,ТСЧ,672.29,53.66,10
r_00023155,family_001124,u_001124,2026-W33,ТСЧ,943.66,11.85,11
r_00023156,family_001124,u_001124,2026-W34,ТСЧ,733.45,36.45,11
r_00023157,family_001124,u_001124,2026-W34,ТСЧ,638.26,11.35,7
r_00023158,family_001124,u_001124,2026-W34,ТСЧ,591.08,36.92,8
r_00023159,family_001124,u_001124,2026-W34,ТСЧ,510.87,14.16,10
r_00023160,family_001124,u_001124,2026-W35,ТСЧ,567.41,63.09,5
r_00023161,family_001124,u_001124,2026-W35,ТСЧ,660.28,41.71,10
r_00023162,family_001124,u_001124,2026-W35,ТСЧ,653.46,49.91,6
r_00023163,family_001124,u_001124,2026-W36,ТСЧ,769.19,31.87,6
r_00023164,family_001124,u_001124,2026-W36,ТСЧ,714.50,67.74,8
r_00023165,family_001124,u_001124,2026-W36,ТСЧ,738.12,5.30,8
r_00023166,family_001124,u_001124,2026-W36,ТСЧ,547.76,9.29,8
r_00023167,family_001125,u_001125,2026-W25,ТС5,658.88,0.00,5
r_00023168,family_001125,u_001125,2026-W26,ТС5,488.59,38.08,5
r_00023169,family_001125,u_001125,2026-W26,ТС5,469.26,19.41,5
r_00023170,family_001125,u_001125,2026-W27,ТС5,681.07,13.05,9
r_00023171,family_001125,u_001125,2026-W27,ТС5,395.14,0.00,7
r_00023172,family_001125,u_001125,2026-W28,ТС5,418.74,27.86,7
r_00023173,family_001125,u_001125,2026-W28,ТС5,733.41,41.39,7
r_00023174,family_001125,u_001125,2026-W29,ТС5,487.03,40.06,7
r_00023175,family_001125,u_001125,2026-W30,ТС5,554.53,27.03,9
r_00023176,family_001125,u_001125,2026-W31,ТС5,350.69,14.54,9
r_00023177,family_001125,u_001125,2026-W31,ТС5,461.79,25.22,6
r_00023178,family_001125,u_001125,2026-W32,ТС5,564.85,90.96,5
r_00023179,family_001125,u_001125,2026-W33,ТС5,482.29,11.32,8
r_00023180,family_001125,u_001125,2026-W33,ТС5,498.16,26.99,11
r_00023181,family_001125,u_001125,2026-W34,ТС5,511.60,29.04,8
r_00023182,family_001125,u_001125,2026-W35,ТС5,599.79,25.63,10
r_00023183,family_001125,u_001125,2026-W36,ТС5,570.02,20.42,10
r_00023184,family_001126,u_001126,2026-W26,ТС5,332.42,20.28,9
r_00023185,family_001126,u_001126,2026-W27,ТС5,592.38,40.98,6
r_00023186,family_001126,u_001126,2026-W28,ТС5,475.99,24.05,9
r_00023187,family_001126,u_001126,2026-W31,ТС5,521.39,0.00,7
r_00023188,family_001126,u_001126,2026-W32,ТС5,386.77,14.62,11
r_00023189,family_001126,u_001126,2026-W33,ТС5,450.07,35.24,11
r_00023190,family_001126,u_001126,2026-W34,ТС5,706.84,25.54,5
r_00023191,family_001126,u_001126,2026-W35,ТС5,531.49,118.28,5
r_00023192,family_001126,u_001126,2026-W36,ТС5,556.89,0.00,5
r_00023193,family_001127,u_001127,2026-W25,ТС5,433.67,54.36,8
r_00023194,family_001127,u_001127,2026-W26,ТС5,632.55,33.89,10
r_00023195,family_001127,u_001127,2026-W27,ТС5,463.64,16.14,10
r_00023196,family_001127,u_001127,2026-W28,ТС5,466.82,27.69,9
r_00023197,family_001127,u_001127,2026-W29,ТС5,478.11,46.69,7
r_00023198,family_001127,u_001127,2026-W30,ТС5,645.47,58.22,9
r_00023199,family_001127,u_001127,2026-W31,ТС5,499.20,13.15,5
r_00023200,family_001127,u_001127,2026-W31,ТС5,467.70,66.25,9
r_00023201,family_001127,u_001127,2026-W32,ТС5,553.73,23.94,9
r_00023202,family_001127,u_001127,2026-W33,ТС5,698.17,19.33,6
r_00023203,family_001127,u_001127,2026-W34,ТС5,531.65,0.00,9
r_00023204,family_001127,u_001127,2026-W35,ТС5,441.44,73.68,7
r_00023205,family_001127,u_001127,2026-W35,ТС5,508.68,3.87,10
r_00023206,family_001127,u_001127,2026-W36,ТС5,586.16,46.76,5
r_00023207,family_001128,u_001128,2026-W25,ТСЧ,558.00,33.17,7
r_00023208,family_001128,u_001128,2026-W25,ТСЧ,537.38,106.91,9
r_00023209,family_001128,u_001128,2026-W25,ТСЧ,658.04,102.92,6
r_00023210,family_001128,u_001128,2026-W26,ТСЧ,669.26,84.27,11
r_00023211,family_001128,u_001128,2026-W26,ТСЧ,674.08,82.58,11
r_00023212,family_001128,u_001128,2026-W26,ТСЧ,600.58,31.94,5
r_00023213,family_001128,u_001128,2026-W27,ТСЧ,676.73,83.41,10
r_00023214,family_001128,u_001128,2026-W27,ТСЧ,420.79,34.15,10
r_00023215,family_001128,u_001128,2026-W27,ТСЧ,688.31,92.99,7
r_00023216,family_001128,u_001128,2026-W27,ТСЧ,492.13,23.47,5
r_00023217,family_001128,u_001128,2026-W28,ТСЧ,428.95,35.65,6
r_00023218,family_001128,u_001128,2026-W28,ТСЧ,520.49,66.42,8
r_00023219,family_001128,u_001128,2026-W28,ТСЧ,530.14,116.30,8
r_00023220,family_001128,u_001128,2026-W28,ТСЧ,579.85,42.44,10
r_00023221,family_001128,u_001128,2026-W29,ТСЧ,822.58,97.51,7
r_00023222,family_001128,u_001128,2026-W29,ТСЧ,248.27,51.61,6
r_00023223,family_001128,u_001128,2026-W29,ТСЧ,612.94,90.02,6
r_00023224,family_001128,u_001128,2026-W30,ТСЧ,620.50,103.07,10
r_00023225,family_001128,u_001128,2026-W30,ТСЧ,551.58,51.08,8
r_00023226,family_001128,u_001128,2026-W30,ТСЧ,542.23,127.45,8
r_00023227,family_001128,u_001128,2026-W30,ТСЧ,569.75,92.78,10
r_00023228,family_001128,u_001128,2026-W31,ТСЧ,854.77,92.77,8
r_00023229,family_001128,u_001128,2026-W31,ТСЧ,805.45,75.50,9
r_00023230,family_001128,u_001128,2026-W31,ТСЧ,769.76,77.24,10
r_00023231,family_001128,u_001128,2026-W31,ТСЧ,522.22,187.43,5
r_00023232,family_001128,u_001128,2026-W32,ТСЧ,297.88,57.88,9
r_00023233,family_001128,u_001128,2026-W32,ТСЧ,608.68,89.95,11
r_00023234,family_001128,u_001128,2026-W32,ТСЧ,556.89,29.60,10
r_00023235,family_001128,u_001128,2026-W33,ТСЧ,577.18,47.10,10
r_00023236,family_001128,u_001128,2026-W33,ТСЧ,561.28,121.38,8
r_00023237,family_001128,u_001128,2026-W33,ТСЧ,665.86,110.10,9
r_00023238,family_001128,u_001128,2026-W33,ТСЧ,386.19,82.23,9
r_00023239,family_001128,u_001128,2026-W34,ТСЧ,618.41,98.05,7
r_00023240,family_001128,u_001128,2026-W34,ТСЧ,468.16,61.28,5
r_00023241,family_001128,u_001128,2026-W34,ТСЧ,600.64,11.40,5
r_00023242,family_001128,u_001128,2026-W35,ТСЧ,658.93,141.11,10
r_00023243,family_001128,u_001128,2026-W35,ТСЧ,508.78,48.78,6
r_00023244,family_001128,u_001128,2026-W35,ТСЧ,467.30,27.08,7
r_00023245,family_001128,u_001128,2026-W35,ТСЧ,501.31,102.96,10
r_00023246,family_001128,u_001128,2026-W36,ТСЧ,631.57,76.50,5
r_00023247,family_001128,u_001128,2026-W36,ТСЧ,687.02,18.33,7
r_00023248,family_001128,u_001128,2026-W36,ТСЧ,355.71,58.36,8
r_00023249,family_001128,u_001128,2026-W36,ТСЧ,572.04,61.74,10
r_00023250,family_001129,u_001129,2026-W25,ТСХ,777.26,120.84,10
r_00023251,family_001129,u_001129,2026-W25,ТСХ,728.01,65.66,8
r_00023252,family_001129,u_001129,2026-W26,ТСХ,593.76,52.07,8
r_00023253,family_001129,u_001129,2026-W26,ТСХ,727.43,66.25,5
r_00023254,family_001129,u_001129,2026-W27,ТСХ,1029.24,127.51,8
r_00023255,family_001129,u_001129,2026-W27,ТСХ,921.40,115.00,8
r_00023256,family_001129,u_001129,2026-W28,ТСХ,847.88,81.36,11
r_00023257,family_001129,u_001129,2026-W28,ТСХ,634.32,95.65,11
r_00023258,family_001129,u_001129,2026-W29,ТСХ,866.49,90.87,10
r_00023259,family_001129,u_001129,2026-W30,ТСХ,885.81,137.29,5
r_00023260,family_001129,u_001129,2026-W31,ТСХ,724.19,39.19,5
r_00023261,family_001129,u_001129,2026-W31,ТСХ,743.60,102.03,8
r_00023262,family_001129,u_001129,2026-W32,ТСХ,616.80,84.65,9
r_00023263,family_001129,u_001129,2026-W32,ТСХ,726.65,238.54,5
r_00023264,family_001129,u_001129,2026-W33,ТСХ,645.01,109.63,6
r_00023265,family_001129,u_001129,2026-W33,ТСХ,921.67,98.78,8
r_00023266,family_001129,u_001129,2026-W34,ТСХ,807.22,68.22,8
r_00023267,family_001129,u_001129,2026-W34,ТСХ,710.61,96.33,7
r_00023268,family_001129,u_001129,2026-W35,ТСХ,576.31,82.47,6
r_00023269,family_001129,u_001129,2026-W35,ТСХ,907.28,29.67,9
r_00023270,family_001129,u_001129,2026-W36,ТСХ,905.64,65.43,10
r_00023271,family_001129,u_001129,2026-W36,ТСХ,838.19,86.93,8
r_00023272,family_001130,u_001130,2026-W25,ТС5,581.03,64.25,5
r_00023273,family_001130,u_001130,2026-W25,ТС5,577.67,126.26,6
r_00023274,family_001130,u_001130,2026-W26,ТС5,664.30,84.22,5
r_00023275,family_001130,u_001130,2026-W26,ТС5,620.17,44.55,8
r_00023276,family_001130,u_001130,2026-W27,ТС5,478.79,62.37,9
r_00023277,family_001130,u_001130,2026-W27,ТС5,426.72,68.77,10
r_00023278,family_001130,u_001130,2026-W27,ТС5,596.79,29.85,10
r_00023279,family_001130,u_001130,2026-W28,ТС5,570.91,126.22,7
r_00023280,family_001130,u_001130,2026-W28,ТС5,596.47,120.37,5
r_00023281,family_001130,u_001130,2026-W28,ТС5,628.95,93.48,10
r_00023282,family_001130,u_001130,2026-W29,ТС5,598.34,43.79,7
r_00023283,family_001130,u_001130,2026-W29,ТС5,667.68,22.03,10
r_00023284,family_001130,u_001130,2026-W30,ТС5,499.88,40.57,7
r_00023285,family_001130,u_001130,2026-W30,ТС5,631.33,64.71,11
r_00023286,family_001130,u_001130,2026-W31,ТС5,603.54,120.08,6
r_00023287,family_001130,u_001130,2026-W32,ТС5,491.55,74.07,6
r_00023288,family_001130,u_001130,2026-W32,ТС5,562.09,82.22,9
r_00023289,family_001130,u_001130,2026-W32,ТС5,590.00,43.82,11
r_00023290,family_001130,u_001130,2026-W33,ТС5,466.28,25.95,11
r_00023291,family_001130,u_001130,2026-W33,ТС5,586.86,45.52,8
r_00023292,family_001130,u_001130,2026-W33,ТС5,447.03,107.81,11
r_00023293,family_001130,u_001130,2026-W34,ТС5,572.66,53.54,7
r_00023294,family_001130,u_001130,2026-W34,ТС5,552.39,113.94,11
r_00023295,family_001130,u_001130,2026-W34,ТС5,546.35,95.05,7
r_00023296,family_001130,u_001130,2026-W35,ТС5,579.28,97.86,5
r_00023297,family_001130,u_001130,2026-W35,ТС5,586.72,155.91,7
r_00023298,family_001130,u_001130,2026-W36,ТС5,549.31,12.63,5
r_00023299,family_001130,u_001130,2026-W36,ТС5,758.78,57.20,9
r_00023300,family_001131,u_001131,2026-W25,ТС5,453.30,23.50,5
r_00023301,family_001131,u_001131,2026-W25,ТС5,507.26,5.94,7
r_00023302,family_001131,u_001131,2026-W26,ТС5,515.02,27.10,7
r_00023303,family_001131,u_001131,2026-W27,ТС5,579.63,11.96,5
r_00023304,family_001131,u_001131,2026-W28,ТС5,449.78,34.75,10
r_00023305,family_001131,u_001131,2026-W29,ТС5,640.59,39.28,10
r_00023306,family_001131,u_001131,2026-W29,ТС5,511.82,71.94,10
r_00023307,family_001131,u_001131,2026-W30,ТС5,595.59,19.51,11
r_00023308,family_001131,u_001131,2026-W30,ТС5,473.30,24.98,10
r_00023309,family_001131,u_001131,2026-W31,ТС5,797.49,26.51,7
r_00023310,family_001131,u_001131,2026-W32,ТС5,567.11,44.77,11
r_00023311,family_001131,u_001131,2026-W32,ТС5,551.25,76.83,5
r_00023312,family_001131,u_001131,2026-W33,ТС5,604.05,23.89,10
r_00023313,family_001131,u_001131,2026-W34,ТС5,427.02,30.23,11
r_00023314,family_001131,u_001131,2026-W35,ТС5,636.85,35.13,7
r_00023315,family_001131,u_001131,2026-W35,ТС5,405.48,72.22,10
r_00023316,family_001131,u_001131,2026-W36,ТС5,381.29,28.65,5
r_00023317,family_001132,u_001132,2026-W25,ТС5,656.79,121.91,6
r_00023318,family_001132,u_001132,2026-W26,ТС5,533.38,46.19,9
r_00023319,family_001132,u_001132,2026-W27,ТС5,433.52,12.90,8
r_00023320,family_001132,u_001132,2026-W28,ТС5,470.82,60.82,8
r_00023321,family_001132,u_001132,2026-W29,ТС5,504.41,66.13,10
r_00023322,family_001132,u_001132,2026-W30,ТС5,371.96,65.17,7
r_00023323,family_001132,u_001132,2026-W30,ТС5,450.04,35.42,11
r_00023324,family_001132,u_001132,2026-W31,ТС5,480.71,65.61,8
r_00023325,family_001132,u_001132,2026-W32,ТС5,441.99,47.30,10
r_00023326,family_001132,u_001132,2026-W33,ТС5,427.69,31.15,5
r_00023327,family_001132,u_001132,2026-W34,ТС5,634.28,21.26,7
